mz,rt,dust11.mzXML,dust12.mzXML,dust13.mzXML,dust16.mzXML,dust19.mzXML,dust2.mzXML,dust20.mzXML,dust21.mzXML,dust22.mzXML,dust23.mzXML,dust24.mzXML,dust25.mzXML,dust26.mzXML,dust29.mzXML,dust3.mzXML,dust30.mzXML,dust33.mzXML,dust34.mzXML,dust4.mzXML,dust5.mzXML,dust6.mzXML,dust7.mzXML,dust8.mzXML,dust9.mzXML,SampleID,formula.pred,isoscore,mserror,ms1score,SMILES,DbID,Adducts,neutralscore,chracaterscore,ionmodescore,adductscore,MS2score,allscore,formulacount,mserrorcount,MS1scorecount,MS1scorefail,MS2scorecount,MS2scorefail,neutralscorecount,neutralscorefail,chascorecount,chascorefail,adductscorecount,adductscorefail,ionmodescorecount,ionmodescorefail,isoscorecount,isoscorefail,temp.scorecount,temp.scorefail,temp.scorevalues
421.1553955,9.243766667,440089.375,51943.50391,79340.97656,2134843.75,123291.6172,138455.2188,81387.45313,1039908,48957.25391,93847.41406,72344.58594,36158.57031,76037.71875,107427.6719,111920.1797,100,81669.00781,259908.0938,113001.9453,168796.125,51473.86719,3706354.5,281576.3438,92739.28125,22,C20H32Cl2O5,-0.124389635,0.009950331,0.485560696,CCCCC(CC)COC(=O)C=C.CC(=C)C(=O)OCC1CO1.ClC(Cl)=C,40424,[M-H]-,;0.5,0,-0.5,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.385560696
421.1553955,9.243766667,440089.375,51943.50391,79340.97656,2134843.75,123291.6172,138455.2188,81387.45313,1039908,48957.25391,93847.41406,72344.58594,25220.96289,76037.71875,107427.6719,18260.25,100,81669.00781,259908.0938,113001.9453,168796.125,51473.86719,3706354.5,281576.3438,92739.28125,22,C20H32Cl2O5,-0.124389635,0.009950331,0.485560696,CCCCC(CC)COC(=O)C=C.CC(=C)C(=O)OCC1CO1.ClC(Cl)=C,40424,[M-H]-,;0.5,0,-0.5,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.385560696
423.1827393,11.4155,698148.3125,98142.36719,173911.9531,1074918.5,316844.0625,452907.4688,50822.58203,284688.2813,192893.3594,628900.5,808029.375,419022.625,401040.7188,350810.75,122883.5469,100,436659.3438,204748.8438,370210.9688,683937.1875,888217.8125,530708.375,800844.0625,217618.2969,4,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,1,35,35,35,35,35,35,35,6,35,5,35,0,35,1,1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;0.519617382612112;1.01961738261211;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;-3.41443226677073
423.1827393,11.4155,698148.3125,392069.125,173911.9531,1074918.5,316844.0625,452907.4688,50822.58203,284688.2813,192893.3594,847389.9375,808029.375,419022.625,401040.7188,350810.75,122883.5469,100,436659.3438,204748.8438,370210.9688,683937.1875,888217.8125,530708.375,800844.0625,298318.3438,4,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,1,35,35,35,35,35,35,35,6,35,5,35,0,35,1,1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;0.519617382612112;1.01961738261211;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;-3.41443226677073
423.1827393,11.4155,447679.4688,259918.5313,157819.5,1061958.875,232487.0625,273961.9063,44150.38281,187879.8906,106786.9375,341721.5625,620826.125,161511.0625,216355.1563,207748.0313,83776.98438,100,359012.4688,199816.3594,234522.9219,521294.2188,545394.9375,446858.8125,125674.8594,192610.8438,4,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,1,35,35,35,35,35,35,35,6,35,5,35,0,35,1,1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;0.519617382612112;1.01961738261211;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;-3.41443226677073
423.2224935,10.88091667,100,100,151192.9375,100,100,100,100,100,4583.645508,17513.19531,5732.271973,100,100,8020.510742,100,100,9950.347656,100,100,100,5468.09082,9749.568359,100,100,3,C23H29N5O3;C22H33NO7;C21H31NO5,-4.60515445124302;-4.60515503484795;-4.60515503484795,-3.7719379420041;-4.29491125447769;-4.53073286901775,-7.37709239324712;-9.90006628932564;-10.1358879038657,CCCCC(CC)CNC(=O)c1ccc(N\N=C2\C(=C(C#N)C(=O)N(C)C2=O)C)cc1;COC(=O)C(C)=C.CC(C)COC(=O)C=C.CC(=C)C(=O)OCC1CO1.C=CC#N;CN(C)CO.CC(=C)C(=O)OCCOC(=O)C(C)=C.C=Cc1ccccc1,19501;22896;35672,[M-H]-;[M-H]-;[M+CH2O2-H]-,0,0,-0.5;-0.5;0,0,0;0;0.0644860978705625,0,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,0,3,3,-7.87709239324712;-10.4000662893256;-10.0714018059951
423.232605,11.9911,11842.29004,19792.87109,20432.32813,100,16938.44336,29470.70898,100,100,100,32495.29492,100,175423.5625,100,12947.84961,19263.22656,100,17267.75,100,100,100,11204.10059,18273.41602,33183.63281,20879.29492,12,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,1,35,35,35,35,35,35,35,6,35,5,35,0,35,1,1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;0.519617382612112;1.01961738261211;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;-3.41443226677073
423.2548014,11.5257,35932.26172,48194.75781,49483.96484,44645.17969,76442.32813,104204.1719,63220.84766,27145.54492,65535.03906,70339.59375,42236.62109,59170.14844,65061.22656,30556.45313,36269.27344,100,67764.82813,86834.10156,48183.98047,69404.58594,46898.16016,40478.22656,92144.04688,80447.91406,6,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,1,35,35,35,35,35,35,35,6,35,5,35,0,35,1,1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;0.519617382612112;1.01961738261211;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;-3.41443226677073
423.2574259,11.9083,35932.26172,51641.6875,57086.36328,38214.11719,76442.32813,70358.02344,29843.48633,25169.30664,65535.03906,62376.97656,37270.18359,94115.03906,112197.4141,54581.09766,36269.27344,100,68605.17969,92873.00781,48183.98047,67167.92188,46898.16016,42444.16016,61400.67188,80447.91406,13,C18H44Cl2N2O4;C22H30N8O,-4.09007686187871;-4.09007686187871,0.00995033085316809;-4.38866915170927,-4.08012653102554;-8.47874601358798,[Cl].[Cl].[H].[H].C[N+](C)(C)CC(O)COCCCCCCOCC(O)C[N+](C)(C)C;CCCN(CCC)c1ccc(N=N[C@@H]2N[C@@H](C#N)[C@@H](C#N)N2CC=C)c(NC(C)=O)c1,23950;46951,[M-H]-;[M]-,0,0,0;0,1;0.5,0,0,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,0,2,2,-3.08012653102554;-7.97874601358798
422.2631836,13.58811667,70294.66406,25426.91992,80210.51563,101081.8281,181242.2188,100,41156.44531,39810.73047,15800.66992,116334.6797,35623.80078,48871.94141,18342.32813,12104.57813,17376.05469,100,193279.8594,98811.00781,32702.00391,100,95337.94531,65937.6875,177587.5469,85202.1875,17,C23H36O4;C18H44Cl2N2O4;C20H44BrN;C20H44BrN,-0.219318879511431;-0.411410656898863;-4.60294573913863;-4.60294573913863,0.00995033085316809;-4.29357443474814;-4.54735274465566;-4.54735274465566,-0.542701881991596;-5.03831842498034;-10.1502984837943;-10.1502984837943,CC(=C)C(=O)OC1CCC(CC1)C(C)(C)C2CCC(CC2)OC(=O)C(C)=C;[Cl].[Cl].[H].[H].C[N+](C)(C)CC(O)COCCCCCCOCC(O)C[N+](C)(C)C;[Br-].CCCCCCCCCCCCCCCC[N+](C)(C)CC;[Br-].CCCCC[N+](CCCCC)(CCCCC)CCCCC,13814;23950;3516;6344,[M+CH2O2-H]-;[M-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-,0,0,0;0;0;0,0;1;0;0,0.860253049780659;0;0;0,0,4,4,4,4,4,3,4,4,4,4,4,3,4,0,4,2,4,3,0.317551167789063;-4.03831842498034;-10.1502984837943;-10.1502984837943
422.2631836,13.58811667,70294.66406,25426.91992,80210.51563,101081.8281,170091.625,100,38897.62109,17907.3457,15800.66992,116334.6797,35623.80078,48871.94141,18342.32813,12104.57813,17376.05469,100,193279.8594,98811.00781,32702.00391,100,95337.94531,65937.6875,177587.5469,51207.84766,17,C23H36O4;C18H44Cl2N2O4;C20H44BrN;C20H44BrN,-0.219318879511431;-0.411410656898863;-4.60294573913863;-4.60294573913863,0.00995033085316809;-4.29357443474814;-4.54735274465566;-4.54735274465566,-0.709368548658263;-5.204985091647;-10.1502984837943;-10.1502984837943,CC(=C)C(=O)OC1CCC(CC1)C(C)(C)C2CCC(CC2)OC(=O)C(C)=C;[Cl].[Cl].[H].[H].C[N+](C)(C)CC(O)COCCCCCCOCC(O)C[N+](C)(C)C;[Br-].CCCCCCCCCCCCCCCC[N+](C)(C)CC;[Br-].CCCCC[N+](CCCCC)(CCCCC)CCCCC,13814;23950;3516;6344,[M+CH2O2-H]-;[M-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-,;0;0;0;0,0,0;0;0;0,0;1;0;0,0.860252936111901;0;0;0,0,4,4,4,4,4,3,4,4,4,4,4,3,4,0,4,2,4,3,0.150884387453638;-4.204985091647;-10.1502984837943;-10.1502984837943
423.2908427,11.51671667,465544.6875,853160.5,344374.2813,312220.8438,541015.75,855474.5,939590.25,527863.8125,637609.6875,802882.4375,877698.5,736442.125,241680.4688,64405.78125,703410,100,757784.5625,609025.625,711713.1875,721307.5625,513112.2813,777187.8125,640640.625,619946.3125,7,C28H40O3;C28H40O3,-0.0364088374208944;-0.0364088374208944,0.00995033085316809;0.00995033085316809,0.402112922003702;0.402112922003702,CCCCCCCCCCOc1ccc(cc1)C(=O)Oc2ccc(CC(C)CC)cc2;CCCCCCCCCCOc1ccc(cc1)C(=O)Oc2ccc(CC(C)CC)cc2,36471;45547,[M-H]-;[M-H]-,0,0,-0.5;-0.5,1;1,0.0592891712012634;0.0592891712012634,0,2,2,2,0,2,0,2,2,2,2,2,0,2,2,2,2,2,0,0.961402093204965;0.961402093204965
423.290802,11.62635,722223.125,1099550.75,814871.3125,105890.8516,785236.4375,205025.0625,939590.25,614799.75,735259.25,242424.0469,1152885.625,736442.125,771246.8125,1010523.625,369726.4375,100,967963.1875,990402,1001477.5,891158.3125,28130.20898,1093137.875,782158.125,270633.5,11,C28H40O3;C28H40O3,-0.0364088374208944;-0.0364088374208944,0.00995033085316809;0.00995033085316809,0.306874826765607;0.306874826765607,CCCCCCCCCCOc1ccc(cc1)C(=O)Oc2ccc(CC(C)CC)cc2;CCCCCCCCCCOc1ccc(cc1)C(=O)Oc2ccc(CC(C)CC)cc2,36471;45547,[M-H]-;[M-H]-,0,0,-0.5;-0.5,1;1,0.0117496985133148;0.0117496985133148,0,2,2,2,0,2,0,2,2,2,2,2,0,2,2,2,2,2,0,0.818624525278922;0.818624525278922
423.290802,11.62635,722223.125,1099550.75,814871.3125,575503.0625,785236.4375,1051960.875,939590.25,614799.75,735259.25,823164.625,1152885.625,736442.125,498343.2813,1094863.625,703410,100,967963.1875,990402,1001477.5,891158.3125,644139.75,1093137.875,782158.125,1006666.75,11,C28H40O3;C28H40O3,-0.0364088374208944;-0.0364088374208944,0.00995033085316809;0.00995033085316809,0.173541493432274;0.173541493432274,CCCCCCCCCCOc1ccc(cc1)C(=O)Oc2ccc(CC(C)CC)cc2;CCCCCCCCCCOc1ccc(cc1)C(=O)Oc2ccc(CC(C)CC)cc2,36471;45547,[M-H]-;[M-H]-,0,0,-0.5;-0.5,1;1,0.0523682744904873;0.0523682744904873,0,2,2,2,0,2,0,2,2,2,2,2,0,2,2,2,2,2,0,0.725909767922761;0.725909767922761
423.290802,11.62635,722223.125,1099550.75,814871.3125,575503.0625,785236.4375,1051960.875,939590.25,614799.75,735259.25,823164.625,1152885.625,736442.125,771246.8125,1094863.625,703410,100,967963.1875,990402,1001477.5,891158.3125,644139.75,1093137.875,782158.125,1006666.75,11,C28H40O3;C28H40O3,-0.0364088374208944;-0.0364088374208944,0.00995033085316809;0.00995033085316809,0.173541493432274;0.173541493432274,CCCCCCCCCCOc1ccc(cc1)C(=O)Oc2ccc(CC(C)CC)cc2;CCCCCCCCCCOc1ccc(cc1)C(=O)Oc2ccc(CC(C)CC)cc2,36471;45547,[M-H]-;[M-H]-,0,0,-0.5;-0.5,1;1,0.0523682744904873;0.0523682744904873,0,2,2,2,0,2,0,2,2,2,2,2,0,2,2,2,2,2,0,0.725909767922761;0.725909767922761
423.3269755,12.51731667,141112.5313,141217.9219,154121.0938,146059.2344,128024.0391,315256.0313,110091.7031,62466.18359,70633.16406,177434.3906,95091.76563,103821.2266,142014.1719,179017.5313,129733.125,100,144038.5156,159139.4219,68303.79688,113112.0156,97507.89063,104707.0781,89336.29688,200157.8906,6,C29H44O2;C29H44O2;C29H44O2;C29H44O2,-0.0398567702985938;-0.0398567702985938;-0.0398567702985938;-0.0398567702985938,0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809,0.970093560554574;0.970093560554574;0.970093560554574;0.970093560554574,CC(C)(C)c1cc(Cc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C;CC(C)=CCC\C(C)=C\CC\C(C)=C\CC[C@]1(C)CCc2c(C)c(O)c(C)c(C)c2O1;CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2cc(ccc2O)C(C)(C)CC(C)(C)C)c1;CCC(C)c1cc(Cc2cc(cc(c2O)C(C)(C)C)C(C)CC)c(O)c(c1)C(C)(C)C,3291;7815;18488;35444,[M-H]-;[M-H]-;[M-H]-;[M-H]-,0,0,0;0;0;0,1;1;1;1,1;0.905733760836266;1;0.9998662205732,0,4,4,4,0,4,0,4,4,4,4,4,0,4,0,4,4,4,0,2.97009356055457;2.87582732139084;2.97009356055457;2.96995978112777
423.3269755,12.51731667,113721.9922,177072.375,154121.0938,146059.2344,128024.0391,315256.0313,110091.7031,68082.14844,71791.25,177434.3906,93409.9375,103821.2266,125531.7031,179017.5313,80262.96094,100,144038.5156,159139.4219,65776.63281,142784.375,106783.0703,271861.5625,162521.8594,200157.8906,6,C29H44O2;C29H44O2;C29H44O2;C29H44O2,-0.0398567702985938;-0.0398567702985938;-0.0398567702985938;-0.0398567702985938,0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809,0.970093560554574;0.970093560554574;0.970093560554574;0.970093560554574,CC(C)(C)c1cc(Cc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C;CC(C)=CCC\C(C)=C\CC\C(C)=C\CC[C@]1(C)CCc2c(C)c(O)c(C)c(C)c2O1;CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2cc(ccc2O)C(C)(C)CC(C)(C)C)c1;CCC(C)c1cc(Cc2cc(cc(c2O)C(C)(C)C)C(C)CC)c(O)c(c1)C(C)(C)C,3291;7815;18488;35444,[M-H]-;[M-H]-;[M-H]-;[M-H]-,0,0,0;0;0;0,1;1;1;1,1;0.905733760836266;1;0.9998662205732,0,4,4,4,0,4,0,4,4,4,4,4,0,4,0,4,4,4,0,2.97009356055457;2.87582732139084;2.97009356055457;2.96995978112777
423.3485514,12.4116,61033.32031,69174.85156,81799.11719,74928.71875,63690.42578,102078.6406,55370.03125,42978.08984,39131.60938,75135.625,47564.56641,60404.98047,40177.20313,57968.48047,66585.92969,100,88643.21094,166846.5938,47572.45703,69039.17969,59717.59375,55603.62891,90541.35156,79226.49219,18,C26H48O4,-0.029904921,-3.274401397,-2.304306318,CCCCCCCCCCCCCCCCCCOC(=O)C(C)=C.CC(=C)C(O)=O,18399,[M-H]-,0,0,0,1,0.332100677,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,-0.97220564
423.3486328,15.2861,68097.89844,19410.91797,49745.80469,59445.99609,54477.02734,151938.5156,22160.34766,14692.95117,12165.39258,150184.3438,22829.58203,26358.85156,71991.44531,29468.59961,46828.75781,100,128021.8984,151353.375,17107.37695,14851.56934,26329.25,36135.67578,28838.88867,30423.30664,6,C26H48O4,0.008854813,-3.94938255,-2.940527738,CCCCCCCCCCCCCCCCCCOC(=O)C(C)=C.CC(=C)C(O)=O,18399,[M-H]-,0,0,0,1,0.770822142,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,-1.169705596
423.3635457,12.23966667,88802.35156,28668.31641,26861.00586,119383.625,180093.7813,82338.14844,43481.09766,59627.67188,76484.03125,74568.97656,111862.1016,165453.2813,131273.75,25637.44531,15271.70508,100,145547.5469,140736.3906,69726.73438,39489.07422,17436.0293,92162.97656,67466.01563,37960.76563,5,C30H50O2;C27H50ClN;C27H50ClN,-0.0434368366947076;-0.0881385746825812;-0.0881385746825812,0.00995033085316809;0.00995033085316809;0.00995033085316809,-1.03348650584154;-1.07818824382941;-1.07818824382941,CCC(=O)OC1CCC2(C)C3CCC4(C)C(CCC4C3CC=C2C1)C(C)CCCC(C)C;[Cl-].CCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1;[Cl-].CCCCCCCCCCCCCCCC[N+](C)(C)Cc1cccc(CC)c1,1842;3399;19330,[M-H-H2O]-;[M]-;[M]-,;0.5;0;0,0,0;0;0,0;0.5;0.5,0.356121757869244;0;0,0,3,3,3,3,3,2,3,2,3,3,3,1,3,0,3,3,3,3,-0.277364747972296;-0.57818824382941;-0.57818824382941
423.3639832,13.39295,123822.4609,49075.44531,43441.84375,212598.7344,180093.7813,106527.1953,51803.93359,89900.875,99998.53125,74568.97656,202660.5156,165453.2813,131273.75,46423.50391,42093.10938,100,231020,140736.3906,60886.65234,48889.82422,40343.52734,100981.7422,98542.53125,32330.62695,17,C27H50ClN;C27H50ClN;C30H50O2,-0.0881385746825812;-0.0881385746825812;-0.0434368366947076,0.00995033085316809;0.00995033085316809;-4.30782418327779,-0.0781882438294131;-0.0781882438294131;-4.35126101997249,[Cl-].CCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1;[Cl-].CCCCCCCCCCCCCCCC[N+](C)(C)Cc1cccc(CC)c1;CCC(=O)OC1CCC2(C)C3CCC4(C)C(CCC4C3CC=C2C1)C(C)CCCC(C)C,3399;19330;1842,[M]-;[M]-;[M-H-H2O]-,0,0,0;0;0,0.5;0.5;0,0,0,3,3,3,3,3,3,3,3,3,3,3,1,3,0,3,3,3,1,0.421811756170587;0.421811756170587;-4.35126101997249
423.3847046,12.36868333,95418.54688,87312.46875,74740.14844,120666.9844,116923.4297,244375.1094,69598.39063,64962.67578,80818.6875,58963.75,117054.0078,89894.65625,105964.5391,81563.5,95482.01563,100,159231.0781,286234.6875,81317.85938,66622.52344,72886.45313,61556.39844,103260.7578,84149.48438,18,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,1,35,35,35,35,35,35,35,6,35,5,35,0,35,1,1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;0.519617382612112;1.01961738261211;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;-3.41443226677073
423.3847046,12.36868333,212817.6875,169393.4375,56170.60938,120666.9844,189807.7344,327331.0625,175553.8438,139135.8125,188412.1875,157402.2656,217368.3125,208508.9219,207010.0625,83764.16406,209071.8438,100,284649.7188,692338.0625,162031.6719,232964.6406,160852.6875,171416.0781,68157.27344,80042.08594,18,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,1,35,35,35,35,35,35,35,6,35,5,35,0,35,1,1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;0.519617382612112;1.01961738261211;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;-3.41443226677073
423.3847046,12.36868333,51706.17969,70948.79688,64382.34766,65310.80078,65981.09375,98168.76563,60073.55859,45410.15625,48460.91406,96617.80469,51586.52734,65235.62109,55409.26563,66229.01563,62349.58203,100,99922.50781,160340.25,55544.03906,73346.90625,57169.63281,60269.3125,58565.04688,103682.3516,18,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,1,35,35,35,35,35,35,35,6,35,5,35,0,35,1,1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;0.519617382612112;1.01961738261211;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;-3.41443226677073
423.4211629,17.785,83788.6875,60958.125,62055.10547,95849.10938,49861.05078,124251.2734,36592.00781,37762.01953,39615.29297,99662.27344,43575.71484,50099.94141,64622.62109,47383.29297,77794.51563,100,133371.1094,126179.9844,37399.47656,57938.43359,43807.33594,85884.15625,57882.98438,95621.82031,17,C28H56O2;C28H56O2;C28H56O2;C28H56O2;C28H56O2;C28H56O2;C28H56O2,-0.0364088374208944;-0.0364088374208944;-0.0364088374208944;-0.0364088374208944;-0.0364088374208944;-0.0364088374208944;-0.0364088374208944,0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809,-0.0264585065677263;-0.0264585065677263;-0.0264585065677263;-0.0264585065677263;-0.0264585065677263;-0.0264585065677263;-0.0264585065677263,CCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCC;CCCCCCCCCCCCCCCCCC(=O)OCCCCCCCC(C)C;CCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCC;CCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCC;CCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCC;CCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCC;CCCCCCCCCCCCCCCC(=O)OC(CC(C)C)CC(C)CC(C)C,25978;14754;16819;20050;20363;21150;27267,[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-,0,0,-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5,1;1;1;1;1;1;1,0,0,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,0,0.473541493432274;0.473541493432274;0.473541493432274;0.473541493432274;0.473541493432274;0.473541493432274;0.473541493432274
423.4211121,14.6417,276519.625,272035.2188,232713.2656,434617.9375,269504.9063,557590.3125,164872.6563,116813.3203,129895.0078,501579.4375,216149,163385.4063,341333.1563,190031.3906,279741.7813,100,756064.8125,1219460.5,121211,133671.9844,90340.47656,268902.625,193248.4375,366916.2813,18,C28H56O2;C28H56O2;C28H56O2;C28H56O2;C28H56O2;C28H56O2;C28H56O2,0.00788942205404004;0.00788942205404004;0.00788942205404004;0.00788942205404004;0.00788942205404004;0.00788942205404004;0.00788942205404004,0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809,-0.982160247092792;-0.982160247092792;-0.982160247092792;-0.982160247092792;-0.982160247092792;-0.982160247092792;-0.982160247092792,CCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCC;CCCCCCCCCCCCCCCCCC(=O)OCCCCCCCC(C)C;CCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCC;CCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCC;CCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCC;CCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCC;CCCCCCCCCCCCCCCC(=O)OC(CC(C)C)CC(C)CC(C)C,25978;14754;16819;20050;20363;21150;27267,[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-,0,0,-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5,1;1;1;1;1;1;1,0;0;0;0;0;0;0,0,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,0,7,7,-0.482160247092792;-0.482160247092792;-0.482160247092792;-0.482160247092792;-0.482160247092792;-0.482160247092792;-0.482160247092792
