mz,ms1score,,,,,,,,,,,,,,,ms1score,ms1score,Bins,,Bin,Frequency,,,
434.9547831,-4.910710663,,,,,,,,,,,,,,,-3.842462019,-3.8,,,,,,,
432.9653931,0,,,,,,,,,,,,,,,-3.842462019,-3.8,,,,,,,
432.9835205,-6.81161776,,,,,,,,,,,,,,,-3.842462019,-3.8,,,,,,,
432.9835205,-6.81161776,,,,,,,,,,,,,,,-3.842462019,-3.8,,,,,,,
433.0007629,0,,,,,,,,,,,,,,,-3.839429515,-3.8,,,,,,,
435.0546366,0.854637547,-1.50045596,,,,,,,,,,,,,,-3.839429515,-3.8,,,,,,,
435.0546163,0.910519567,-1.33377366,,,,,,,,,,,,,,-3.835751744,-3.8,,,,,,,
433.0713196,0.28213853,-1.101133147,,,,,,,,,,,,,,-3.835424935,-3.8,,,,,,,
433.0713196,-0.11786147,-1.201133147,,,,,,,,,,,,,,-3.835424935,-3.8,,,,,,,
433.0713196,-0.11786147,-1.201133147,,,,,,,,,,,,,,-3.835424935,-3.8,,,,,,,
434.1110229,-0.307491398,-0.101748249,-0.101748249,-1.101827392,-1.101827392,,,,,,,,,,,-3.835424935,-3.8,,,,,,,
434.1110229,-0.307491398,-0.101748249,-0.101748249,-1.101827392,-1.101827392,,,,,,,,,,,-3.835424935,-3.8,,,,,,,
435.1619873,0,,,,,,,,,,,,,,,-3.835424935,-3.8,,,,,,,
434.1577759,-8.034742589,,,,,,,,,,,,,,,-3.835424935,-3.8,,,,,,,
434.1577759,-8.034742589,,,,,,,,,,,,,,,-3.835424935,-3.8,,,,,,,
434.1577759,-8.034742589,,,,,,,,,,,,,,,-3.835424935,-3.8,,,,,,,
435.1962891,0,,,,,,,,,,,,,,,-3.835424935,-3.8,,,,,,,
435.1962891,0,,,,,,,,,,,,,,,-3.830513973,-3.8,,,,,,,
435.2028707,0.988703303,-3.637807012,-3.827444258,,,,,,,,,,,,,-3.830126531,-3.8,,,,,,,
435.2333679,0.604547561,,,,,,,,,,,,,,,-3.8296437,-3.8,,,,,,,
435.2396139,-5.371877917,-5.371877917,-5.371877917,,,,,,,,,,,,,-3.829101314,-3.8,,,,,,,
435.2396139,-5.371877917,-5.371877917,-5.371877917,,,,,,,,,,,,,-3.829101314,-3.8,,,,,,,
435.2521667,0,,,,,,,,,,,,,,,-3.827444258,-3.8,,,,,,,
435.2522278,0,,,,,,,,,,,,,,,-3.822342272,-3.8,,,,,,,
435.2521566,0,,,,,,,,,,,,,,,-3.821931567,-3.8,,,,,,,
434.2626953,0.525621006,,,,,,,,,,,,,,,-3.821839108,-3.8,,,,,,,
435.2755737,-0.016971713,-0.016971713,-0.016971713,-0.016971713,-0.016971713,-0.016971713,-0.016971713,-0.016971713,-0.016971713,-0.016971713,-0.016971713,-0.016971713,,,,-3.821109383,-3.8,,,,,,,
435.291097,-4.930619726,,,,,,,,,,,,,,,-3.821109383,-3.8,,,,,,,
435.3227539,-0.165954766,-3.4339123,,,,,,,,,,,,,,-3.817442077,-3.8,,,,,,,
435.3268026,0.013907646,-0.524502019,,,,,,,,,,,,,,-3.817442077,-3.8,,,,,,,
435.3268026,0.013907646,-0.524502019,,,,,,,,,,,,,,-3.815696809,-3.8,,,,,,,
435.3480123,0,,,,,,,,,,,,,,,-3.815696809,-3.8,,,,,,,
435.3480123,0,,,,,,,,,,,,,,,-3.809719144,-3.8,,,,,,,
435.3842367,-0.026458507,-0.026458507,,,,,,,,,,,,,,-3.809719144,-3.8,,,,,,,
435.3843587,1.018646988,1.018646988,,,,,,,,,,,,,,-3.807494418,-3.8,,,,,,,
435.3846537,0.015426597,0.015426597,,,,,,,,,,,,,,-3.803292649,-3.8,,,,,,,
435.3843587,0.518646988,0.518646988,,,,,,,,,,,,,,-3.803154379,-3.8,,,,,,,
435.4204712,0,,,,,,,,,,,,,,,-3.796880466,-3.8,,,,,,,
435.4207255,0,,,,,,,,,,,,,,,-3.787320037,-3.8,,,,,,,
435.4204712,0,,,,,,,,,,,,,,,-3.787320037,-3.8,,,,,,,
435.4572144,0,,,,,,,,,,,,,,,-3.787320037,-3.8,,,,,,,
433.8704834,-7.934472985,,,,,,,,,,,,,,,-3.787320037,-3.8,,,,,,,
433.9470825,-1.144055328,,,,,,,,,,,,,,,-3.786506702,-3.8,,,,,,,
434.9549561,-0.217780432,,,,,,,,,,,,,,,-3.786506702,-3.8,,,,,,,
433.9778137,-6.048512504,,,,,,,,,,,,,,,-3.782253127,-3.8,,,,,,,
433.9775696,-4.275852053,,,,,,,,,,,,,,,-3.782111814,-3.8,,,,,,,
433.991394,0,,,,,,,,,,,,,,,-3.782111814,-3.8,,,,,,,
433.991394,0,,,,,,,,,,,,,,,-3.779857553,-3.8,,,,,,,
434.0469666,-0.09148891,,,,,,,,,,,,,,,-3.779857553,-3.8,,,,,,,
436.0579325,0.622875269,-7.468462831,,,,,,,,,,,,,,-3.779857553,-3.8,,,,,,,
435.0545349,0.648977464,-1.276216206,,,,,,,,,,,,,,-3.778352758,-3.8,,,,,,,
435.0545349,0.648977464,-1.276216206,,,,,,,,,,,,,,-3.776560268,-3.8,,,,,,,
434.0786743,-5.195219855,,,,,,,,,,,,,,,-3.776560268,-3.8,,,,,,,
434.0786743,-5.095219855,,,,,,,,,,,,,,,-3.773827767,-3.8,,,,,,,
436.1075643,-0.296661885,,,,,,,,,,,,,,,-3.773827767,-3.8,,,,,,,
434.1110229,-0.524705582,-0.723775118,-0.723775118,-1.141844409,-1.141844409,,,,,,,,,,,-3.773819378,-3.8,,,,,,,
436.1304626,0,,,,,,,,,,,,,,,-3.773819378,-3.8,,,,,,,
436.1304626,0,,,,,,,,,,,,,,,-3.773456619,-3.8,,,,,,,
436.1999105,0,,,,,,,,,,,,,,,-3.773191901,-3.8,,,,,,,
436.2361959,0.591307634,,,,,,,,,,,,,,,-3.773191901,-3.8,,,,,,,
436.2361959,0.591307634,,,,,,,,,,,,,,,-3.747066775,-3.7,,,,,,,
436.247762,0,,,,,,,,,,,,,,,-3.746793198,-3.7,,,,,,,
436.247762,0,,,,,,,,,,,,,,,-3.741021247,-3.7,,,,,,,
436.2984619,0,,,,,,,,,,,,,,,-3.741021247,-3.7,,,,,,,
436.2984619,0,,,,,,,,,,,,,,,-3.739752985,-3.7,,,,,,,
436.322052,0,,,,,,,,,,,,,,,-3.737036474,-3.7,,,,,,,
436.3298543,-0.011809889,-0.615445263,,,,,,,,,,,,,,-3.735725378,-3.7,,,,,,,
436.3298543,-0.011809889,-0.615445263,,,,,,,,,,,,,,-3.728698486,-3.7,,,,,,,
436.3514201,0,,,,,,,,,,,,,,,-3.728698486,-3.7,,,,,,,
436.388031,-0.007767891,-0.007767891,,,,,,,,,,,,,,-3.726293545,-3.7,,,,,,,
436.3878581,0.516139484,0.516139484,,,,,,,,,,,,,,-3.725647632,-3.7,,,,,,,
436.414622,0,,,,,,,,,,,,,,,-3.721931567,-3.7,,,,,,,
436.4256287,0,,,,,,,,,,,,,,,-3.708387834,-3.7,,,,,,,
436.4236552,0,,,,,,,,,,,,,,,-3.708387834,-3.7,,,,,,,
435.4204102,0,,,,,,,,,,,,,,,-3.708387834,-3.7,,,,,,,
434.8640442,-4.486179589,-4.486179589,,,,,,,,,,,,,,-3.70529179,-3.7,,,,,,,
434.9367676,-5.170976355,-5.338734122,,,,,,,,,,,,,,-3.699688113,-3.7,,,,,,,
434.9367676,-5.170976355,-5.338734122,,,,,,,,,,,,,,-3.699688113,-3.7,,,,,,,
434.9549561,-4.577572271,,,,,,,,,,,,,,,-3.699625318,-3.7,,,,,,,
434.9549561,-4.577572271,,,,,,,,,,,,,,,-3.690434766,-3.7,,,,,,,
434.9549561,-4.577572271,,,,,,,,,,,,,,,-3.686105762,-3.7,,,,,,,
434.9639893,0,,,,,,,,,,,,,,,-3.681870578,-3.7,,,,,,,
434.9639893,0,,,,,,,,,,,,,,,-3.681870578,-3.7,,,,,,,
434.9801636,0,,,,,,,,,,,,,,,-3.68173759,-3.7,,,,,,,
436.9822083,0,,,,,,,,,,,,,,,-3.679083852,-3.7,,,,,,,
436.9822083,0,,,,,,,,,,,,,,,-3.662394396,-3.7,,,,,,,
436.9820862,0,,,,,,,,,,,,,,,-3.659164327,-3.7,,,,,,,
436.9819845,0,,,,,,,,,,,,,,,-3.659164327,-3.7,,,,,,,
436.9819845,0,,,,,,,,,,,,,,,-3.656503827,-3.7,,,,,,,
434.9971619,0,,,,,,,,,,,,,,,-3.6548434,-3.7,,,,,,,
435.0547485,0.824323737,-3.281958433,,,,,,,,,,,,,,-3.651555102,-3.7,,,,,,,
435.0547485,0.824323737,-3.281958433,,,,,,,,,,,,,,-3.651424503,-3.7,,,,,,,
436.1072388,-2.093604062,,,,,,,,,,,,,,,-3.650271777,-3.7,,,,,,,
436.1075745,-0.274788776,,,,,,,,,,,,,,,-3.650271777,-3.7,,,,,,,
436.1075745,-0.296718601,,,,,,,,,,,,,,,-3.650271777,-3.7,,,,,,,
437.1351522,0,,,,,,,,,,,,,,,-3.650271777,-3.7,,,,,,,
437.137085,-0.062106635,-0.014204029,-0.062106635,-0.062106635,,,,,,,,,,,,-3.641419748,-3.6,,,,,,,
437.1367391,-3.110944525,-0.014204029,-3.222227889,-3.222227889,,,,,,,,,,,,-3.638756688,-3.6,,,,,,,
437.137085,-0.062106635,-0.014204029,-0.062106635,-0.062106635,,,,,,,,,,,,-3.637807012,-3.6,,,,,,,
437.1756083,-4.074305538,-3.773191901,,,,,,,,,,,,,,-3.635975491,-3.6,,,,,,,
437.1756083,-4.029861093,-3.773191901,,,,,,,,,,,,,,-3.630877702,-3.6,,,,,,,
437.212321,-4.904296362,-5.051107577,,,,,,,,,,,,,,-3.630877702,-3.6,,,,,,,
437.2542419,-3.928553188,,,,,,,,,,,,,,,-3.629264634,-3.6,,,,,,,
437.2542419,-3.928553188,,,,,,,,,,,,,,,-3.628175356,-3.6,,,,,,,
437.2907206,0.964490713,,,,,,,,,,,,,,,-3.628175356,-3.6,,,,,,,
437.2907206,0.964490713,,,,,,,,,,,,,,,-3.62741892,-3.6,,,,,,,
437.3060404,-0.982987894,-0.982987894,,,,,,,,,,,,,,-3.62741892,-3.6,,,,,,,
437.3059285,-0.981223874,-0.981223874,,,,,,,,,,,,,,-3.62222767,-3.6,,,,,,,
437.3180033,0,,,,,,,,,,,,,,,-3.621724143,-3.6,,,,,,,
437.3180033,0,,,,,,,,,,,,,,,-3.621305385,-3.6,,,,,,,
437.3180033,0,,,,,,,,,,,,,,,-3.617863168,-3.6,,,,,,,
437.3426208,0.351923986,0.351923986,1.018590652,-4.40447072,,,,,,,,,,,,-3.614963566,-3.6,,,,,,,
437.3426208,0.518590652,0.518590652,1.018590652,-4.237804053,,,,,,,,,,,,-3.608546213,-3.6,,,,,,,
437.3426208,0.518590652,0.518590652,1.018590652,-4.237804053,,,,,,,,,,,,-3.608546213,-3.6,,,,,,,
437.3635763,-5.080126531,-5.080126531,-5.080126531,,,,,,,,,,,,,-3.603399172,-3.6,,,,,,,
437.3635763,-4.080126531,-4.080126531,-4.080126531,,,,,,,,,,,,,-3.602917411,-3.6,,,,,,,
437.3635254,1.01873663,1.01873663,1.01873663,,,,,,,,,,,,,-3.60154571,-3.6,,,,,,,
437.3642782,-2.590657013,-2.590657013,-5.290245008,,,,,,,,,,,,,-3.596924481,-3.6,,,,,,,
437.400238,1.018042315,,,,,,,,,,,,,,,-3.596924481,-3.6,,,,,,,
437.400238,0.018042315,,,,,,,,,,,,,,,-3.595219855,-3.6,,,,,,,
437.400238,0.018042315,,,,,,,,,,,,,,,-3.59520038,-3.6,,,,,,,
437.4366862,-0.029906439,,,,,,,,,,,,,,,-3.593854704,-3.6,,,,,,,
437.4365743,-0.013895767,,,,,,,,,,,,,,,-3.590123285,-3.6,,,,,,,
437.4362691,-0.029906439,,,,,,,,,,,,,,,-3.590123285,-3.6,,,,,,,
435.7775269,0,,,,,,,,,,,,,,,-3.590090741,-3.6,,,,,,,
435.9437561,-0.938253017,,,,,,,,,,,,,,,-3.587743378,-3.6,,,,,,,
436.9521179,0,,,,,,,,,,,,,,,-3.587743378,-3.6,,,,,,,
436.9521179,0,,,,,,,,,,,,,,,-3.587712338,-3.6,,,,,,,
435.9883728,0,,,,,,,,,,,,,,,-3.587712338,-3.6,,,,,,,
435.9883728,0,,,,,,,,,,,,,,,-3.587712338,-3.6,,,,,,,
435.9883728,0,,,,,,,,,,,,,,,-3.587712338,-3.6,,,,,,,
435.9883728,0,,,,,,,,,,,,,,,-3.586261974,-3.6,,,,,,,
438.0497538,0,,,,,,,,,,,,,,,-3.586261974,-3.6,,,,,,,
438.0497538,0,,,,,,,,,,,,,,,-3.586261974,-3.6,,,,,,,
438.0497538,0,,,,,,,,,,,,,,,-3.585877883,-3.6,,,,,,,
437.0515747,0.994752354,-5.160097354,,,,,,,,,,,,,,-3.580913251,-3.6,,,,,,,
436.058136,1.011848831,-3.593854704,,,,,,,,,,,,,,-3.580913251,-3.6,,,,,,,
438.0783183,0.10789911,,,,,,,,,,,,,,,-3.580543123,-3.6,,,,,,,
438.0783183,0.10789911,,,,,,,,,,,,,,,-3.578819772,-3.6,,,,,,,
437.1110535,-3.861886522,,,,,,,,,,,,,,,-3.578819772,-3.6,,,,,,,
437.1110535,-3.970219855,,,,,,,,,,,,,,,-3.574499056,-3.6,,,,,,,
437.1111755,-4.0396643,,,,,,,,,,,,,,,-3.574335738,-3.6,,,,,,,
437.1111755,-3.97983524,,,,,,,,,,,,,,,-3.568236117,-3.6,,,,,,,
438.1472982,-2.995481154,,,,,,,,,,,,,,,-3.568236117,-3.6,,,,,,,
438.1472982,-2.953142444,,,,,,,,,,,,,,,-3.566304375,-3.6,,,,,,,
438.1472982,-2.953142444,,,,,,,,,,,,,,,-3.558955563,-3.6,,,,,,,
438.1789144,-6.738393566,,,,,,,,,,,,,,,-3.558955563,-3.6,,,,,,,
438.184082,0.990229791,,,,,,,,,,,,,,,-3.555819568,-3.6,,,,,,,
438.184082,0.990229791,,,,,,,,,,,,,,,-3.555819568,-3.6,,,,,,,
437.2121887,-4.825000799,,,,,,,,,,,,,,,-3.555508552,-3.6,,,,,,,
438.2617391,0,,,,,,,,,,,,,,,-3.555508552,-3.6,,,,,,,
438.2617391,0,,,,,,,,,,,,,,,-3.555508552,-3.6,,,,,,,
438.2617391,0,,,,,,,,,,,,,,,-3.553377117,-3.6,,,,,,,
438.2946574,-2.538190386,,,,,,,,,,,,,,,-3.55040885,-3.6,,,,,,,
437.3058777,1.018073346,1.018073346,,,,,,,,,,,,,,-3.547646394,-3.5,,,,,,,
438.3097229,-0.987347216,-0.987347216,,,,,,,,,,,,,,-3.547646394,-3.5,,,,,,,
438.3097229,-0.987347216,-0.987347216,,,,,,,,,,,,,,-3.54725342,-3.5,,,,,,,
438.3250122,-1.475573411,,,,,,,,,,,,,,,-3.546501572,-3.5,,,,,,,
438.3250122,-1.475573411,,,,,,,,,,,,,,,-3.545874881,-3.5,,,,,,,
438.3373718,-1.390165432,-1.390165432,-1.390165432,-5.576161015,,,,,,,,,,,,-3.545874881,-3.5,,,,,,,
438.3373718,-1.390165432,-1.390165432,-1.390165432,-5.576161015,,,,,,,,,,,,-3.545874881,-3.5,,,,,,,
438.3460795,-0.12451454,-0.12451454,-0.12451454,-3.486151277,,,,,,,,,,,,-3.544328297,-3.5,,,,,,,
438.3700256,0,,,,,,,,,,,,,,,-3.540455167,-3.5,,,,,,,
438.3700256,0,,,,,,,,,,,,,,,-3.53846681,-3.5,,,,,,,
438.3952535,-0.023141584,,,,,,,,,,,,,,,-3.535572238,-3.5,,,,,,,
438.3948771,1.019047376,,,,,,,,,,,,,,,-3.535572238,-3.5,,,,,,,
438.4031677,-0.993026571,,,,,,,,,,,,,,,-3.528282218,-3.5,,,,,,,
438.4396057,-0.474806425,,,,,,,,,,,,,,,-3.527716342,-3.5,,,,,,,
438.9220479,0,,,,,,,,,,,,,,,-3.527716342,-3.5,,,,,,,
438.9491577,0,,,,,,,,,,,,,,,-3.527716342,-3.5,,,,,,,
436.9521484,0,,,,,,,,,,,,,,,-3.527716342,-3.5,,,,,,,
438.9674683,0,,,,,,,,,,,,,,,-3.527716342,-3.5,,,,,,,
438.9827474,0,,,,,,,,,,,,,,,-3.527716342,-3.5,,,,,,,
436.9941101,-1.18804997,,,,,,,,,,,,,,,-3.527716342,-3.5,,,,,,,
437.0516357,0.243680827,-3.580913251,,,,,,,,,,,,,,-3.52749713,-3.5,,,,,,,
437.0516357,0.243680827,-3.580913251,,,,,,,,,,,,,,-3.52749713,-3.5,,,,,,,
439.0730591,0,,,,,,,,,,,,,,,-3.52516586,-3.5,,,,,,,
439.0738322,-5.209922664,,,,,,,,,,,,,,,-3.524570975,-3.5,,,,,,,
439.0738322,-5.209922664,,,,,,,,,,,,,,,-3.522528885,-3.5,,,,,,,
439.084493,-3.166174301,,,,,,,,,,,,,,,-3.522528885,-3.5,,,,,,,
439.084493,-3.166174301,,,,,,,,,,,,,,,-3.519058614,-3.5,,,,,,,
439.1407878,0.732997844,0.732997844,0.732997844,0.732997844,,,,,,,,,,,,-3.504161102,-3.5,,,,,,,
439.1494141,0.5938262,,,,,,,,,,,,,,,-3.501567288,-3.5,,,,,,,
439.1494141,0.6738262,,,,,,,,,,,,,,,-3.501567288,-3.5,,,,,,,
438.1473389,-2.455299056,,,,,,,,,,,,,,,-3.499995069,-3.5,,,,,,,
439.1535543,0,,,,,,,,,,,,,,,-3.497010987,-3.5,,,,,,,
439.1535543,0,,,,,,,,,,,,,,,-3.486151277,-3.5,,,,,,,
439.181661,-4.205390767,-5.595219855,,,,,,,,,,,,,,-3.485733287,-3.5,,,,,,,
439.1914876,0,,,,,,,,,,,,,,,-3.483574414,-3.5,,,,,,,
439.2020874,0,,,,,,,,,,,,,,,-3.481549687,-3.5,,,,,,,
439.2020874,0,,,,,,,,,,,,,,,-3.480126531,-3.5,,,,,,,
438.2153015,0,,,,,,,,,,,,,,,-3.476728342,-3.5,,,,,,,
439.2259013,0,,,,,,,,,,,,,,,-3.476601918,-3.5,,,,,,,
439.2281087,0,,,,,,,,,,,,,,,-3.473730763,-3.5,,,,,,,
439.2639872,0,,,,,,,,,,,,,,,-3.472439768,-3.5,,,,,,,
439.2701213,0.018977693,,,,,,,,,,,,,,,-3.468666521,-3.5,,,,,,,
439.2731527,0,,,,,,,,,,,,,,,-3.458489594,-3.5,,,,,,,
439.2857463,0.751319271,,,,,,,,,,,,,,,-3.456719768,-3.5,,,,,,,
439.2854818,0.49669928,,,,,,,,,,,,,,,-3.456719768,-3.5,,,,,,,
439.2854818,0.49669928,,,,,,,,,,,,,,,-3.44733563,-3.4,,,,,,,
439.2985128,0,,,,,,,,,,,,,,,-3.44733563,-3.4,,,,,,,
439.3207601,-1.475470385,,,,,,,,,,,,,,,-3.4339123,-3.4,,,,,,,
439.3217875,-0.029906439,-0.029906439,-0.029906439,-0.47410076,,,,,,,,,,,,-3.420945526,-3.4,,,,,,,
439.3210653,-0.475470385,-4.472091315,-4.472091315,-4.472091315,-5.031903111,,,,,,,,,,,-3.420945526,-3.4,,,,,,,
439.3427124,0,,,,,,,,,,,,,,,-3.420945526,-3.4,,,,,,,
439.3427124,0,,,,,,,,,,,,,,,-3.414829415,-3.4,,,,,,,
439.358724,0,,,,,,,,,,,,,,,-3.414829415,-3.4,,,,,,,
439.3582357,0,,,,,,,,,,,,,,,-3.414829415,-3.4,,,,,,,
439.358724,0,,,,,,,,,,,,,,,-3.410039996,-3.4,,,,,,,
438.3700562,0,,,,,,,,,,,,,,,-3.410039996,-3.4,,,,,,,
439.3794352,0.519050658,0.519050658,0.519050658,0.519050658,0.519050658,0.519050658,0.519050658,,,,,,,,,-3.40865548,-3.4,,,,,,,
439.3791809,-0.023141584,-0.023141584,-0.023141584,-0.023141584,-0.023141584,-0.023141584,-0.023141584,,,,,,,,,-3.402999831,-3.4,,,,,,,
439.4147847,0,,,,,,,,,,,,,,,-3.402999831,-3.4,,,,,,,
439.4147847,0,,,,,,,,,,,,,,,-3.402999831,-3.4,,,,,,,
439.4523112,-1.029906439,,,,,,,,,,,,,,,-3.402999831,-3.4,,,,,,,
439.4523112,-0.029906439,,,,,,,,,,,,,,,-3.402113458,-3.4,,,,,,,
437.9407043,0,,,,,,,,,,,,,,,-3.401662538,-3.4,,,,,,,
437.9407043,0,,,,,,,,,,,,,,,-3.401579157,-3.4,,,,,,,
438.9493103,0,,,,,,,,,,,,,,,-3.401579157,-3.4,,,,,,,
438.9493103,0,,,,,,,,,,,,,,,-3.401471154,-3.4,,,,,,,
438.9493103,0,,,,,,,,,,,,,,,-3.39742223,-3.4,,,,,,,
439.9702962,0,,,,,,,,,,,,,,,-3.39742223,-3.4,,,,,,,
437.9856567,0,,,,,,,,,,,,,,,-3.39742223,-3.4,,,,,,,
439.9882609,0,,,,,,,,,,,,,,,-3.396357332,-3.4,,,,,,,
439.9882609,0,,,,,,,,,,,,,,,-3.394693533,-3.4,,,,,,,
440.0546265,0,,,,,,,,,,,,,,,-3.386374769,-3.4,,,,,,,
440.0659078,-4.730536947,-4.730536947,,,,,,,,,,,,,,-3.386374769,-3.4,,,,,,,
438.0783997,0.109604725,,,,,,,,,,,,,,,-3.386374769,-3.4,,,,,,,
440.1265361,0,,,,,,,,,,,,,,,-3.385021643,-3.4,,,,,,,
440.1265361,0,,,,,,,,,,,,,,,-3.385021643,-3.4,,,,,,,
440.1479187,0,,,,,,,,,,,,,,,-3.382307876,-3.4,,,,,,,
440.1479187,0,,,,,,,,,,,,,,,-3.381345509,-3.4,,,,,,,
440.1497091,-3.130294085,-3.130294085,-3.130294085,,,,,,,,,,,,,-3.381345509,-3.4,,,,,,,
440.1497091,-3.130294085,-3.130294085,-3.130294085,,,,,,,,,,,,,-3.379286325,-3.4,,,,,,,
440.1569824,-3.708387834,,,,,,,,,,,,,,,-3.378714266,-3.4,,,,,,,
440.1569824,-3.708387834,,,,,,,,,,,,,,,-3.378714266,-3.4,,,,,,,
440.157074,-3.948357535,,,,,,,,,,,,,,,-3.378714266,-3.4,,,,,,,
440.1569824,-3.708387834,,,,,,,,,,,,,,,-3.378714266,-3.4,,,,,,,
440.2769674,0,,,,,,,,,,,,,,,-3.378427278,-3.4,,,,,,,
440.2931925,0,,,,,,,,,,,,,,,-3.378427278,-3.4,,,,,,,
440.2931925,0,,,,,,,,,,,,,,,-3.378427278,-3.4,,,,,,,
440.2923279,0,,,,,,,,,,,,,,,-3.378427278,-3.4,,,,,,,
440.2923279,0,,,,,,,,,,,,,,,-3.378427278,-3.4,,,,,,,
440.2931925,0,,,,,,,,,,,,,,,-3.378427278,-3.4,,,,,,,
440.2931925,0,,,,,,,,,,,,,,,-3.378427278,-3.4,,,,,,,
440.3275553,0,,,,,,,,,,,,,,,-3.378427278,-3.4,,,,,,,
440.3533325,0,,,,,,,,,,,,,,,-3.376746961,-3.4,,,,,,,
440.3620097,-4.679266859,,,,,,,,,,,,,,,-3.376746961,-3.4,,,,,,,
440.4105733,-0.532228045,,,,,,,,,,,,,,,-3.371301526,-3.4,,,,,,,
440.4548238,-3.881685018,,,,,,,,,,,,,,,-3.365840817,-3.4,,,,,,,
440.4548238,-3.881685018,,,,,,,,,,,,,,,-3.365840817,-3.4,,,,,,,
438.9214172,0,,,,,,,,,,,,,,,-3.365840817,-3.4,,,,,,,
440.9461161,0,,,,,,,,,,,,,,,-3.365840817,-3.4,,,,,,,
438.9493103,0,,,,,,,,,,,,,,,-3.365840817,-3.4,,,,,,,
438.9493103,0,,,,,,,,,,,,,,,-3.365840817,-3.4,,,,,,,
438.9674072,0,,,,,,,,,,,,,,,-3.365840817,-3.4,,,,,,,
438.9812622,0,,,,,,,,,,,,,,,-3.365840817,-3.4,,,,,,,
438.9812622,0,,,,,,,,,,,,,,,-3.350301601,-3.4,,,,,,,
438.9812622,0,,,,,,,,,,,,,,,-3.34413921,-3.3,,,,,,,
441.058665,0,,,,,,,,,,,,,,,-3.336472519,-3.3,,,,,,,
441.058665,0,,,,,,,,,,,,,,,-3.331269346,-3.3,,,,,,,
441.0657145,0,,,,,,,,,,,,,,,-3.331269346,-3.3,,,,,,,
441.0657145,0,,,,,,,,,,,,,,,-3.327230238,-3.3,,,,,,,
441.0657145,0,,,,,,,,,,,,,,,-3.327230238,-3.3,,,,,,,
441.0657145,0,,,,,,,,,,,,,,,-3.327230238,-3.3,,,,,,,
441.0657145,0,,,,,,,,,,,,,,,-3.324668368,-3.3,,,,,,,
441.0702209,-0.141783947,-4.649736262,,,,,,,,,,,,,,-3.324668368,-3.3,,,,,,,
439.0845337,-4.65563455,,,,,,,,,,,,,,,-3.319827465,-3.3,,,,,,,
439.0845337,-4.65563455,,,,,,,,,,,,,,,-3.319827465,-3.3,,,,,,,
441.1209005,-3.070016196,,,,,,,,,,,,,,,-3.31830005,-3.3,,,,,,,
440.1265259,0,,,,,,,,,,,,,,,-3.317214141,-3.3,,,,,,,
441.1434224,0,,,,,,,,,,,,,,,-3.317214141,-3.3,,,,,,,
441.1521708,1.003330597,1.003330597,1.003330597,,,,,,,,,,,,,-3.311142219,-3.3,,,,,,,
441.1521708,1.003330597,1.003330597,1.003330597,,,,,,,,,,,,,-3.304452623,-3.3,,,,,,,
440.1570435,-4.033542552,,,,,,,,,,,,,,,-3.304452623,-3.3,,,,,,,
440.1570435,-3.959468478,,,,,,,,,,,,,,,-3.301652834,-3.3,,,,,,,
440.1570435,-3.959468478,,,,,,,,,,,,,,,-3.301400901,-3.3,,,,,,,
441.2069804,0,,,,,,,,,,,,,,,-3.292640094,-3.3,,,,,,,
441.2069804,0,,,,,,,,,,,,,,,-3.292640094,-3.3,,,,,,,
441.2414042,0,,,,,,,,,,,,,,,-3.292640094,-3.3,,,,,,,
441.241272,0,,,,,,,,,,,,,,,-3.292640094,-3.3,,,,,,,
441.240977,0,,,,,,,,,,,,,,,-3.282881806,-3.3,,,,,,,
441.2522481,-1.474020771,-3.410039996,,,,,,,,,,,,,,-3.281958433,-3.3,,,,,,,
441.2522481,-1.474020771,-3.410039996,,,,,,,,,,,,,,-3.281958433,-3.3,,,,,,,
441.2519938,-1.501649149,-5.851633844,,,,,,,,,,,,,,-3.275166139,-3.3,,,,,,,
441.2857463,0.007588035,-2.02923848,,,,,,,,,,,,,,-3.275166139,-3.3,,,,,,,
440.2932129,0,,,,,,,,,,,,,,,-3.273384201,-3.3,,,,,,,
441.2970072,0,,,,,,,,,,,,,,,-3.271673281,-3.3,,,,,,,
441.2970072,0,,,,,,,,,,,,,,,-3.271501415,-3.3,,,,,,,
441.3015238,0,,,,,,,,,,,,,,,-3.271501415,-3.3,,,,,,,
441.3015238,0,,,,,,,,,,,,,,,-3.271501415,-3.3,,,,,,,
441.3015238,0,,,,,,,,,,,,,,,-3.269726855,-3.3,,,,,,,
441.3221436,0.493093218,0.493093218,0.493093218,0.493093218,,,,,,,,,,,,-3.25612847,-3.3,,,,,,,
441.3378703,-0.074677054,-0.722351475,-2.562351958,,,,,,,,,,,,,-3.245413739,-3.2,,,,,,,
441.3374837,-0.074677054,-0.722351475,-0.029906439,,,,,,,,,,,,,-3.245413739,-3.2,,,,,,,
441.3739929,0.353219249,,,,,,,,,,,,,,,-3.245117998,-3.2,,,,,,,
441.3739624,1.018309264,,,,,,,,,,,,,,,-3.245093945,-3.2,,,,,,,
440.9461365,0,,,,,,,,,,,,,,,-3.245093945,-3.2,,,,,,,
441.9865417,0,,,,,,,,,,,,,,,-3.245093945,-3.2,,,,,,,
442.1265055,-0.000141396,-3.942749332,-4.592505226,,,,,,,,,,,,,-3.245093945,-3.2,,,,,,,
442.1285604,-0.014124178,,,,,,,,,,,,,,,-3.245093945,-3.2,,,,,,,
