mz,rt,X300_500_Neg_jgu1.mzXML,X300_500_Neg_jgu2.mzXML,X300_500_Neg_jgw1.mzXML,X300_500_Neg_jgw2.mzXML,X300_500_Neg_nju1.mzXML,X300_500_Neg_nju2.mzXML,X300_500_Neg_njw1.mzXML,X300_500_Neg_njw2.mzXML,X300_500_Neg_oju2.mzXML,X300_500_Neg_ojw1.mzXML,formula.pred,SMILES,allscore
308.2599487,8.305383333,1345422.873,1343172.248,1532097.123,1199918.123,100,100,100,100,100,73757.39063,C18H33N,CCCCCCCC\C=C/CCCCCCCC#N,-4.351161668
373.1607971,10.98623333,122790.6611,154706.2549,572884.9111,228088.1455,225029.583,213950.2236,112597.1924,100,100,110318.7891,C18H34N2OS3,CCCCCCCCCCCCOC(CCC)N1NC(=S)SC1=S,-4.352704744
427.2846273,9.943333333,400243.4121,756946.8184,234525.209,774138.1934,100,100,100,100,100,100,C27H42O5,CCC(C)(C)c1ccc(O)cc1.CC2CO2.CC(C)(C)c3ccc(O)cc3.C=O.C4CO4,-4.36031255
429.3690491,7.692483333,100,100,100,100,100,100,100,100,1521880.125,100,C24H50N2O4,NCCCCCCCCCCCCN.OC(=O)CCCCCCCCCCC(O)=O,-4.363300406
429.3690491,7.692483333,100,100,100,100,100,100,100,100,1521880.125,100,C24H50N2O4,CC(C)CCCCCCCCCCCCCCC(=O)NCCNCCO.CC(O)=O,-4.363300406
397.1263123,0.912776667,286431.9863,297281.7988,103657.5566,361040.9863,100,100,100,100,100,100,C20H26Cl2N2O2,[Cl-].[Cl-].COc1ccc2nccc([C@@H](O)[C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1.[H+].[H+],-4.36491418
407.1339417,7.903633333,100,100,100,100,183006.2031,201555.3438,119759.1953,332529.9375,100,100,C24H25ClN2O3,CCN(CCO)c1ccc(cc1)C2=[N+](C)c3ccc(Cl)c4cccc2c34.CC([O-])=O,-4.369143101
407.1339417,7.903633333,100,100,100,100,171913.5781,201555.3438,119759.1953,332529.9375,100,100,C24H25ClN2O3,CCN(CCO)c1ccc(cc1)C2=[N+](C)c3ccc(Cl)c4cccc2c34.CC([O-])=O,-4.369143101
395.3317871,9.291666667,100,100,100,100,100,100,756220.9883,100,100,100,C25H46ClN,[Cl-].CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,-4.370311238
395.3317871,9.291666667,100,100,100,100,100,100,756220.9883,100,100,100,C25H46ClN,[Cl-].CCCCCCCCCCCCCCC(C)[N+](C)(C)Cc1ccccc1,-4.370311238
311.1716003,2.789233333,1617395.827,2383057.827,913694.5142,1263887.327,100,100,100,100,100,12406.0791,C12H26O6,CCOCCOCCOCCOCCOCCO,-4.377573485
316.2124736,7.835033333,100,100,100,100,295123.9141,470512.3516,204483.1953,215392.2266,615329.7266,324046.0625,C15H29NO3,CC(C)CCCCCC(=O)NCCCCCC(O)=O,-4.385030446
330.0765889,6.032,100,100,100,100,100,100,100,100,2088507.825,985191.5625,C20H15NO5,[NH4+].Oc1ccc2c(Oc3cc([O-])ccc3C24OC(=O)c5ccccc45)c1,-4.387612583
315.0040894,4.135616667,219521.4417,311774.8323,208937.7229,213239.2698,100,100,100,100,100,100,C8H14O4S3,COC(=O)CCSSSCCC(=O)OC,-4.388392305
468.0832214,4.9326,100,100,526699.5625,100,100,100,100,100,100,643459.875,C25H14ClN5O3,CC\1=NN2C(=O)c3cc(Cl)ccc3N=C2C1=N/Nc4cccc5C(=O)c6ccccc6C(=O)c45,-4.389993594
464.0808716,5.143833333,579836.5098,699645.3848,574083.5723,766876.1973,100,100,100,100,100,100,C22H14N2O7,Nc1ccc(Oc2ccc(N)cc2)cc1.O=C3OC(=O)c4cc5C(=O)OC(=O)c5cc34,-4.391628512
395.28125,7.521566667,100,100,100,100,100,100,101738.6289,100,34559589.02,13947443,C23H43NO3S,CCCCCN.CCCCCCCCCCCCc1ccccc1[S](O)(=O)=O,-4.396699562
409.1367594,9.5136,1774145.176,1174631.176,1730376.051,1190036.176,100,100,100,100,100,100,C22H20N2O6,COc1ccc(Nc2cc(C(O)=O)c(Nc3ccc(OC)cc3)cc2C(O)=O)cc1,-4.397673817
461.4008586,10.59151667,100,100,100,100,618236.75,914796.0625,611167.5,1027673.938,100,100,C30H56O4,CCCCCCCCCCCCCOC(=O)\C=C\C(=O)OCCCCCCCCCCCCC,-4.398311595
461.4008586,10.59151667,100,100,100,100,618236.75,914796.0625,611167.5,1027673.938,100,100,C30H56O4,CCCCCCCCCCCCCCCCCCOC(=O)\C=C\C(=O)OCCCCCCCC,-4.398311595
393.0074056,5.956033333,3401544,4263588.5,5514306.5,4892657.5,100,100,100,100,100,100,C20H13BrN2O2,Nc1c(Br)cc(Nc2ccccc2)c3C(=O)c4ccccc4C(=O)c13,-4.402134423
429.3003642,9.2304,353472.0371,196941.7715,349462.6621,489312.2246,100,127433.1309,123207.2871,100,134397.0527,169348.2344,C26H40O2,CCCCC1CCC(CC1)c2ccc(cc2)C(=O)OC3CCC(CCC)CC3,-4.412389398
429.1165161,6.642866667,10737310.02,13481990.02,14520707.02,12005816.02,100,100,100,100,100,35710.74609,C21H25ClN4O3S,OCCN1CCN(CC1)[S](=O)(=O)c2ccc(cc2)N3CCC(=N3)c4ccc(Cl)cc4,-4.416748562
348.2759399,9.789616667,214944.4531,181487.4375,228800.0469,294281.375,554949.25,594249.5625,359042.0938,362348.125,100,100,C18H39OP,CCCCCC[P](=O)(CCCCCC)CCCCCC,-4.419627577
475.1784668,7.302683333,100,100,100,100,195078.3281,198937.9063,242462.1719,335780.0313,100,100,C21H30O12,CC(O)CO.OCCCOCCCO.OC(=O)c1cccc(c1)C(O)=O.O=C2OC(=O)C=C2,-4.423078681
475.1784668,7.302683333,100,100,100,100,195078.3281,198937.9063,242462.1719,335780.0313,100,100,C21H30O12,CC(O)CO.OCCCOCCCO.OC(=O)c1cccc(c1)C(O)=O.O=C2OC(=O)C=C2,-4.423078681
417.1916606,3.019283333,617636.5049,690050.8174,390258.8486,411076.3486,100,100,100,100,100,100,C17H29ClN4O3,[Cl-].COc1ccc(C[N+](C)(CCCNC=O)CCCNC=O)cc1N,-4.423961449
311.1249695,6.56435,474413.1719,738607.5469,450192.9531,703309.9844,100,100,100,100,100,43720.92188,C19H18O4,CCOc1ccc(cc1)C(=O)CC(=O)CC(=O)c2ccccc2,-4.433146722
417.4113057,11.01943333,100,100,100,100,5408825.783,5865230.283,3911619.033,6841222.283,100,2562428.25,C26H56ClN,[Cl-].CCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC,-4.433530225
466.3093567,7.846383333,100,100,100,100,100,100,100,181624.1133,100,287035.0625,C27H47ClN2O3,[Cl-].CCCCCCCCCCCCCCCCCC(=O)OCCNC(=O)C[n+]1ccccc1,-4.43530911
391.0562846,7.058783333,9230758.891,1629164.641,1412740.391,1098837.766,100,100,100,100,100,22087.62305,C23H17ClO5,[O-][Cl](=O)(=O)=O.c1ccc(cc1)c2cc([o+]c(c2)c3ccccc3)c4ccccc4,-4.438014096
391.0562846,7.058783333,9230758.891,4403264.391,2482365.141,4496948.891,100,100,100,100,100,100,C23H17ClO5,[O-][Cl](=O)(=O)=O.c1ccc(cc1)c2cc([o+]c(c2)c3ccccc3)c4ccccc4,-4.438014096
362.23703,10.5695,552651.1895,129493.0176,138713.877,149825.7363,100,100,100,100,110230.2988,88880.28125,C20H41Br,CCCCCCCCCCCCCCCCCCCCBr,-4.43952383
455.0185649,6.364433333,2509204.188,3880577.938,3641822.188,2930042.938,100,100,100,100,100,100,C21H16N2O7S2,Cc1ccc(cc1)[S](=O)(=O)Nc2cc(c(N)c3C(=O)c4ccccc4C(=O)c23)[S](O)(=O)=O,-4.440683181
372.2539775,7.721033333,100,100,100,100,100,100,100,100,1085161,348814.8125,C20H37NO3S,CCN.CCCCCCCCCCCCc1ccccc1[S](O)(=O)=O,-4.447608457
372.2539775,7.721033333,100,100,100,100,100,100,100,100,1085161,348814.8125,C20H37NO3S,CCCCCCCCCCCc1ccccc1[S](O)(=O)=O.CC(C)N,-4.447608457
347.1019389,0.798255,2307588.75,2150099.75,3562622,4693432,100,100,100,100,100,100,C20H15ClN4,Clc1ccc2nc(Nc3ccccc3)c(Nc4ccccc4)nc2c1,-4.452871122
360.893219,8.343866667,999381.9375,637826.3125,551105.625,752909.75,100,100,100,100,100,79627.19531,C7H10Br2O4,CCOC(=O)C(Br)(Br)C(=O)OCC,-4.453507071
426.3451843,10.72208333,100,100,100,100,634559.3726,709042.1226,1287406.998,835710.3101,100,100,C29H48O3,COC(=O)OC1CCC2(C)C3CCC4(C)C(CCC4C3CC=C2C1)C(C)CCCC(C)C,-4.454424676
343.0799764,6.257616667,36298614.47,42101682.47,41986066.47,45897890.47,100,100,100,100,100,21072.92578,C21H12BrNO3,Brc1ccc(NC(=O)c2ccccc2)c3C(=O)c4ccccc4C(=O)c13,-4.456626246
329.0771281,0.908215,246277.3906,249336.7188,156420.5469,136399.5,100,100,100,100,100,100,C14H11N5O5,COc1ccc(N\N=C/2C(=O)NC(=O)C(=C2C)C#N)c(c1)[N+]([O-])=O,-4.459718401
355.1346334,6.507283333,607893.5986,927529.0361,271663.8486,280578.1299,100,100,100,100,100,60766.375,C24H22O4,O=C(Cc1ccccc1)OCC(OC(=O)Cc2ccccc2)c3ccccc3,-4.462688867
357.1767883,2.760266667,631762.4338,1013252.621,373054.9026,474092.1213,100,100,100,100,100,100,C27H24N2,Cc1cn(C(\C=C\c2ccccc2)n3cc(C)c4ccccc34)c5ccccc15,-4.464269204
445.3317261,8.0938,100,100,100,100,139268.5391,283464.8828,474933.1016,289806.2266,100,273215.9688,C27H44O2,CC(C)=CCC/C(C)=C/CC\C(C)=C\CCC(=O)OC\C=C(C)\CCC=C(C)C,-4.465141796
388.2703044,7.631383333,100,100,100,100,272174.0264,375764.0889,1063290.12,1048101.745,471415.7139,3071406.75,C22H45Br,CCCCCCCCCCCCCCCCCCCCCCBr,-4.466691899
329.1256816,4.658266667,739424.7617,734998.6992,701267.8867,550529.3242,100,100,100,100,100,49411.93359,C21H16N2O2,CNc1ccc(Nc2ccccc2)c3C(=O)c4ccccc4C(=O)c13,-4.467410841
329.1256816,4.658266667,739424.7617,734998.6992,701267.8867,550529.3242,100,100,100,100,100,49411.93359,C21H16N2O2,Cc1ccc(Nc2ccc(N)c3C(=O)c4ccccc4C(=O)c23)cc1,-4.467410841
383.1765137,6.869133333,100,100,100,100,1669096.262,2283072.262,173302.0898,152159.918,100,19906.15234,C16H36O7P2,CCCCCCCCO[P](O)(=O)O[P](O)(=O)OCCCCCCCC,-4.468872594
373.1605123,10.22848333,496354.1611,659478.2236,505758.2236,824628.0986,403375.7549,415823.9736,100,100,100,713301.75,C21H24O6,CC1(C)CC2(CC(C)(C)c3cc(O)c(O)c(O)c23)c4c(O)c(O)c(O)cc14,-4.469391098
387.105896,8.705316667,357717.6914,880386.9414,3436584.504,1261658.504,100,100,100,100,100,100,C19H23ClN4O2S,[Cl-].CCN(CCO)c1ccc(cc1)N=Nc2sc3cc(OC)ccc3[n+]2C,-4.473405011
387.105896,8.705316667,2550035.254,2381677.004,3436584.504,2507894.754,100,100,100,100,100,100,C19H23ClN4O2S,[Cl-].CCN(CCO)c1ccc(cc1)N=Nc2sc3cc(OC)ccc3[n+]2C,-4.473405011
493.2418213,3.71585,1558430.125,1542685.375,1217021.375,1302419.625,100,100,100,100,100,28633.15234,C28H33NO4,CC(C)(c1ccc(OCC2CO2)cc1)c3ccc(OCC4CO4)cc3.C=CC=C.C=CC#N,-4.474132773
433.1314697,5.947233333,100,100,100,100,100,128581.5127,100,100,100,100,C18H24O12,OCCO.OCCOCCO.OC(=O)c1cccc(c1)C(O)=O.O=C2OC(=O)C=C2,-4.479038914
442.1159668,7.122316667,100,100,100,100,100,112799.1719,152710.4531,130063.5,100,100,C23H23BrN2O2S2,[Br-].OCCN1\C(Sc2ccccc12)=C\C=C\C=Cc3sc4ccccc4[n+]3CCO,-4.479417536
388.0917562,3.162833333,166384.6563,172701.8906,122019.0547,100,100,100,100,100,100,100,C24H20ClNO3,CCN(CC)c1ccc2c(Oc3ccc(Cl)cc3C24OC(=O)c5ccccc45)c1,-4.484555551
378.06132,6.070183333,520569.0576,480674.0889,595227.9951,390320.8389,100,100,100,100,100,22227.58984,C19H11NO5,OC(=O)c1ccc2C(=O)C(\C(=O)c2c1)=C/3Nc4ccccc4C=C3O,-4.484653181
378.06132,6.070183333,520569.0576,480674.0889,595227.9951,390320.8389,100,100,100,100,100,22227.58984,C19H11NO5,OC(=O)c1ccc2C(=O)[C@@H](C(=O)c2c1)c3nc4ccccc4cc3O,-4.484653181
410.9127197,4.18465,399234.0625,384904.25,605095.625,453211.3125,100,100,100,100,100,100,C12H12Cl4O5,CCCCO.OC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(O)=O,-4.486140413
323.0342204,5.0259,100,100,100,100,277285.9688,446002.125,412709.25,589891.5,100,53864.36328,C5H16N4O8S2,NCC(CN)(CN)CN.[O-][S]([O-])(=O)=O.[O-][S]([O-])(=O)=O,-4.489564294
453.1502991,7.73175,100,100,100,100,2365855.201,2866744.951,1523591.076,3125536.201,100,320316.9688,C22H21N3O5,CC(C)OCCCN1C(=O)c2c(N)c3C(=O)c4ccccc4C(=O)c3c(N)c2C1=O,-4.49029041
439.1141154,0.90997,436972.7188,420103.0313,250535.2344,281129.0313,100,100,100,100,100,100,C20H18N6O4S,CC(=O)OCCN(CCC#N)c1ccc(cc1)N=Nc2sc3cc(ccc3n2)[N+]([O-])=O,-4.490427093
428.3245748,8.378933333,100,113673.4219,106276.4375,100,118440.9063,124010.3281,221715.4531,100,100,195300,C26H41N3O2,CCCCCCCCN1C(=O)NC2(CC(C)(C)N(Cc3ccccc3)C(C)(C)C2)C1=O,-4.491375568
380.9526164,6.772833333,865594.4097,556463.1597,738498.4722,725386.2222,100,100,100,100,100,50658.89453,C15H9Cl3N4O3,[O-][N+](=O)c1ccc(NC2=NN(C(=O)C2)c3c(Cl)cc(Cl)cc3Cl)cc1,-4.491593175
307.0952861,0.967071667,1241613.234,1163086.984,683629.3594,634248.9844,100,100,100,100,100,100,C20H16ClN,[Cl-].c1ccc(cc1)C2C(=Cc3cccc[n+]23)c4ccccc4,-4.494885755
342.0846863,4.9443,17924566.63,21392050.63,20908844.63,21620304.63,100,100,100,100,100,286104,C22H14O4,OC(=O)c1cccc2cccc(c3cccc4cccc(C(O)=O)c34)c12,-4.497926073
362.2370097,10.51371667,2369784.939,2807297.439,1878012.439,6037629.939,100,100,100,100,100,100,C20H41Br,CCCCCCCCCCCCCCCCCCCCBr,-4.499820522
362.2370097,10.51371667,2369784.939,2807297.439,4270609.439,6037629.939,100,100,100,100,100,100,C20H41Br,CCCCCCCCCCCCCCCCCCCCBr,-4.499820522
423.0767314,6.098666667,521249.9561,364239.6436,853518.7061,721624.0186,391461.7998,289528.2686,321118.6123,235071.9717,794781.7686,310917.0625,C28H14N2O4,O=C1c2ccccc2C(=O)c3c4Nc5ccc6C(=O)c7ccccc7C(=O)c6c5Nc4ccc13,-4.501152555
362.0299174,5.457666667,600344.126,652212.751,528959.8135,698015.126,100,100,100,100,100,100,C12H23ClIS,CC1(C)[C@H]2CC[C@H](C[I-](C)(C)SCl)[C@@H]1C2,-4.501649634
405.3380839,8.606783333,109374.5469,178690.0156,116168.7422,100,151267.6719,140061.3281,2721223.5,208982.3594,100,310245.9063,C25H44O,CCCCCCCCCCCCCCCc1ccc(c(O)c1)C(C)(C)C,-4.503818209
405.1592916,3.220483333,291127.7021,395577.2021,172390.1865,259870.3584,100,100,100,100,100,100,C20H25ClN2O2,[H+].[Cl-].COc1ccc2nccc(C(O)C3CC4(CCN3CC4)C=C)c2c1,-4.504078104
405.1592916,3.220483333,291127.7021,395577.2021,172390.1865,259870.3584,100,100,100,100,100,100,C20H25ClN2O2,[Cl-].COc1ccc2nccc([C@@H](O)[C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1.[H+],-4.504078104
308.0989278,0.769738333,181737.9141,159411.0078,182975.7891,228164.4141,100,100,100,100,100,15428.50879,C14H16ClN3,[H+].[Cl-].Cc1ccccc1N=Nc2ccc(N)c(C)c2,-4.504897831
463.0661418,6.75805,610826.5,383014.1563,789466.1875,635349.5,100,100,100,100,100,100,C18H14ClN5O5,CCOC(=O)C1=NN(C(=O)C1N=Nc2ccc(Cl)cc2[N+]([O-])=O)c3ccccc3,-4.507015584
463.0661418,6.75805,610826.5,383014.1563,789466.1875,635349.5,100,100,100,100,100,100,C18H14ClN5O5,OCCNc1ccc(N=Nc2c(Cl)cc(cc2[N+]([O-])=O)[N+]([O-])=O)c3ccccc13,-4.507015584
309.0830282,0.908215,144606.0068,229408.0537,100,100,100,100,100,100,100,100,C17H12N2O4,Oc1cc2ccccc2cc1C(=O)Nc3cccc(c3)[N+]([O-])=O,-4.51161903
309.0830282,0.908215,144606.0068,229408.0537,100,100,100,100,100,100,100,100,C17H12N2O4,Oc1cc2ccccc2cc1C(=O)Nc3ccc(cc3)[N+]([O-])=O,-4.51161903
384.0550944,10.20738333,100,100,100,100,100,100,138397.6094,100,100,100,C17H11ClN6O3,CC\1=NN2C(=O)c3ccccc3N=C2C1=N/Nc4ccc(Cl)cc4[N+]([O-])=O,-4.512818422
303.1143392,4.595333333,100,100,100,100,602689.375,545727,755854.375,667610.25,599936.0625,246977.7813,C15H21ClO4,CCCCOCCOC(=O)COc1ccc(Cl)cc1C,-4.515759708
328.0606384,6.348116667,410321.5068,453476.0693,584860.5381,518697.8818,100,100,198396.335,226280.6631,1917837.538,475610.7188,C10H19ClN3O3PS,CCO[P](=S)(OCC)Oc1nn(c(Cl)n1)C(C)(C)C,-4.517072713
342.1209819,6.385533333,1662383.61,2006314.61,2251095.61,2215139.36,100,100,100,100,100,100,C21H15N3O2,COc1nc(OC)nc(n1)c2ccc3ccc4cccc5ccc2c3c45,-4.520379335
429.1165568,6.6866,1684935.516,374805.8906,100,735513.6406,100,100,100,100,100,100,C21H25ClN4O3S,OCCN1CCN(CC1)[S](=O)(=O)c2ccc(cc2)N3CCC(=N3)c4ccc(Cl)cc4,-4.526775665
431.4266968,11.53385,100,100,100,100,751894.6875,720769.625,590776.125,972368.5625,100,896006.125,C30H58O2,CCCCCCCCCCCCOC(=O)CCCCCCC\C=C\CCCCCCCC,-4.52857497
431.4266968,11.53385,100,100,100,100,751894.6875,720769.625,590776.125,972368.5625,100,896006.125,C30H58O2,CCCCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCCCCCC,-4.52857497
431.4266968,11.53385,100,100,100,100,335971.7813,221109.2031,590776.125,972368.5625,100,896006.125,C30H58O2,CCCCCCCCCCCCOC(=O)CCCCCCC\C=C\CCCCCCCC,-4.52857497
431.4266968,11.53385,100,100,100,100,335971.7813,221109.2031,590776.125,972368.5625,100,896006.125,C30H58O2,CCCCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCCCCCC,-4.52857497
417.1994425,6.840033333,100,100,100,100,119998.7813,100,132992.9844,189021.1719,100,100,C22H28N2O6,CCCOc1cc(OCCC)c(C=Nc2cc(ccc2O)[N+]([O-])=O)c(OCCC)c1,-4.529390712
417.1994425,6.840033333,100,100,100,100,119998.7813,100,132992.9844,189021.1719,100,100,C22H28N2O6,CCC(NNC(CC)=C1C=C(OC)C(=O)C(=C1)OC)=C2C=C(OC)C(=O)C(=C2)OC,-4.529390712
360.1142985,5.8599,100,100,100,100,674163.75,801721.25,1603264.25,1084584.875,711727.6875,326748.9063,C16H21N5O4S,CO[S]([O-])(=O)=O.Cn1cc(N=Nc2c[n+](C)n(C)c2C)c3ccccc13,-4.530669134
426.3945414,9.835633333,100,100,100,100,198598.0781,100,968586.4375,300618.6563,100,100,C26H55NO4,CCCCCCCCCCCCCCCCCCN(CCOCCO)CCOCCO,-4.53076125
331.1777547,2.760266667,6925526.973,11029959.47,4426982.473,5710883.473,100,100,100,100,100,4468.254883,C22H22N2O,CC(=O)Nc1cccc(c1)N(Cc2ccccc2)Cc3ccccc3,-4.531154515
325.1346741,7.0073,100,100,100,100,100,177026.1621,218144.209,178740.7871,100,100,C14H29I,CCCCCCCCCCCCCCI,-4.531793498
384.1612651,7.243533333,100,100,100,100,100,104409.2734,100,100,100,100,C25H25NO4,Cc1cccc(c1)N(CCOC(=O)c2ccccc2)CCOC(=O)c3ccccc3,-4.533617762
384.3201294,9.389183333,100,100,100,100,100,271087.4883,100,385356.5508,100,100,C24H50S2,CCCCCCCCCC(C)(C)SSC(C)(C)CCCCCCCCC,-4.536828948
331.1777649,2.731516667,845271.8477,1456525.098,546416.6602,641712.3477,100,100,100,100,100,100,C22H22N2O,CC(=O)Nc1cccc(c1)N(Cc2ccccc2)Cc3ccccc3,-4.543023641
331.1777649,2.76785,1371156.223,349840.8477,803900.4727,1036944.723,100,100,100,100,100,10362.8457,C22H22N2O,CC(=O)Nc1cccc(c1)N(Cc2ccccc2)Cc3ccccc3,-4.543139694
374.102773,5.830966667,100,100,100,100,100,100,100,100,114562.4297,100,C21H15NO3,Cc1ccc(Nc2ccc(O)c3C(=O)c4ccccc4C(=O)c23)cc1,-4.543443437
309.2076416,6.726366667,1146376.008,1519024.133,2043935.383,1611828.383,5183840.633,4291201.633,1267157.633,1297450.258,4141635.633,3925669.25,C17H28O2,CC1(C)CCCC2(C)C1CCC3(C)OC(=O)CCC23,-4.543685121
309.2076416,6.726366667,1146376.008,1519024.133,2043935.383,1611828.383,5183840.633,4291201.633,1267157.633,1297450.258,4141635.633,3925669.25,C17H28O2,C[C@@H]1CC[C@H]2C(C)(C)C3CC12CCC3(C)OC(C)=O,-4.543685121
309.2076416,6.726366667,1146376.008,1519024.133,2043935.383,1611828.383,5183840.633,4291201.633,1267157.633,1297450.258,4141635.633,3925669.25,C17H28O2,C[C@H]1CC[C@H](CC2=C1CC[C@@H]2C)C(C)(C)OC(C)=O,-4.543685121
309.2076416,6.726366667,1146376.008,1519024.133,2043935.383,1611828.383,5183840.633,4291201.633,1267157.633,1297450.258,4141635.633,3925669.25,C17H28O2,CC(C)=CCC\C(C)=C/CCC(C)(OC(C)=O)C=C,-4.543685121
309.2076416,6.726366667,1146376.008,1519024.133,2043935.383,1611828.383,5183840.633,4291201.633,1267157.633,1297450.258,4141635.633,3925669.25,C17H28O2,CCOC(OCC)C(C)Cc1ccc(cc1)C(C)C,-4.543685121
309.2076416,6.726366667,1146376.008,1519024.133,2043935.383,1611828.383,5183840.633,4291201.633,1267157.633,1297450.258,4141635.633,3925669.25,C17H28O2,CCCCCCCCCc1ccc(OCCO)cc1,-4.543685121
309.2076416,6.726366667,1146376.008,1519024.133,2043935.383,1611828.383,5183840.633,4291201.633,1267157.633,1297450.258,4141635.633,3925669.25,C17H28O2,CCCCCCCCCc1ccccc1OCCO,-4.543685121
309.2076416,6.726366667,1146376.008,1519024.133,2043935.383,1611828.383,5183840.633,4291201.633,1267157.633,1297450.258,4141635.633,3925669.25,C17H28O2,CC(=O)OC/C=C(C)/CC/C=C(C)/CCC=C(C)C,-4.543685121
309.2076416,6.726366667,1146376.008,1519024.133,2043935.383,1611828.383,5183840.633,4291201.633,1267157.633,1297450.258,4141635.633,3925669.25,C17H28O2,CCC(=O)CCC1C(=CCCC1(C)C)C.OCC#C,-4.543685121
309.2076416,6.726366667,1146376.008,1519024.133,2043935.383,1611828.383,5183840.633,4291201.633,1267157.633,1297450.258,4141635.633,3925669.25,C17H28O2,CC1CCCC(COC(C)=O)C2CC(CC12)C(C)=C,-4.543685121
309.2076416,6.726366667,1146376.008,1519024.133,2043935.383,1611828.383,5183840.633,4291201.633,1267157.633,1297450.258,4141635.633,3925669.25,C17H28O2,CCC(=O)OCC(C)(C)CC1=C(C)CCC1C(C)=C,-4.543685121
303.1143494,4.595333333,100,100,100,100,114540.3047,136267.5,176382.4375,165010.8594,132411.7656,146446.2656,C15H21ClO4,CCCCOCCOC(=O)COc1ccc(Cl)cc1C,-4.543848418
311.2232971,6.726366667,100,1512738.438,1505674.938,1681439.938,6487942.438,5943935.438,100,100,2938912.438,6878047.5,C17H30O2,CC(C)CCOC1=CC(C)(C)C(C(C)=O)C(C)(C)C1,-4.545806328
311.2232971,6.726366667,100,1512738.438,1505674.938,1681439.938,6487942.438,5943935.438,100,100,2938912.438,6878047.5,C17H30O2,C/C=C/C=C/CCCCCCCO[C@@H]1CCCCO1,-4.545806328
311.2232971,6.726366667,100,1512738.438,1505674.938,1681439.938,6487942.438,5943935.438,100,100,2938912.438,6878047.5,C17H30O2,COC1CC(CCC1O)C2CC3CCC2(C)C3(C)C,-4.545806328
311.2232971,6.726366667,100,1512738.438,1505674.938,1681439.938,6487942.438,5943935.438,100,100,2938912.438,6878047.5,C17H30O2,C#CCCCCCCCCCCOC1CCCCO1,-4.545806328
311.2232971,6.726366667,100,1512738.438,1505674.938,1681439.938,6487942.438,5943935.438,100,100,2938912.438,6878047.5,C17H30O2,CCCCCCC(=O)OC\C=C(C)\CCC=C(C)C,-4.545806328
456.3564962,9.620216667,106943.9287,100,100,100,2649419.374,2166292.124,1346533.499,2388679.124,100,463857.375,C27H58BrN,[Br-].CCCCCCCC[N+](CCC)(CCCCCCCC)CCCCCCCC,-4.546093372
353.1277568,2.731516667,100,118787.5811,100,100,100,100,100,100,100,100,C20H20N2O2S,Cc1ccc(cc1)[S](=O)(=O)N(Cc2ccccc2)c3ccc(N)cc3,-4.548507094
311.1687317,9.715016667,19908971.5,28837319.5,100110311.5,55014151.5,18306763.5,49670479.5,4079211.5,10237175.5,173176455.5,224227216,C15H18N8,Cc1ccccc1N=C(N)N=C(N)N.[nH]2nc3ccccc3n2,-4.548754092
401.1233724,7.790116667,295195.7773,100,100,100,326836.7461,194666.918,216004.4961,218534.4336,100,100,C21H24O9,OCCOCCOCCO.OC(=O)c1ccccc1.O=C2OC(=O)c3ccccc23,-4.548921617
401.1233724,7.790116667,295195.7773,100,100,100,326836.7461,194666.918,216004.4961,218534.4336,100,100,C21H24O9,OCCOCCOCCOC(=O)c1ccccc1.OC(=O)c2ccccc2C(O)=O,-4.548921617
430.010498,3.371966667,324718.125,242527.9219,558263.1875,577802.125,100,100,100,100,100,100,C20H12ClNO6S,Nc1c(Oc2ccc(cc2)[S](Cl)(=O)=O)cc(O)c3C(=O)c4ccccc4C(=O)c13,-4.551514343
314.2383525,8.062816667,104921.9609,100,100,100,187707.1172,134607.9609,652434.9297,619839.3047,673082.8672,568988.5625,C19H34ClN,[Cl-].CCCCCCCCCCCCCC[n+]1ccccc1,-4.553455677
314.2383525,8.062816667,104921.9609,100,100,100,187707.1172,134607.9609,652434.9297,619839.3047,673082.8672,568988.5625,C19H34ClN,[Cl-].CCCC[N+](CCCC)(CCCC)Cc1ccccc1,-4.553455677
314.2383525,8.062816667,104921.9609,100,100,100,187707.1172,134607.9609,652434.9297,619839.3047,673082.8672,568988.5625,C19H34ClN,[Cl-].CCCCCCCCCC[N+](C)(C)Cc1ccccc1,-4.553455677
381.0882772,4.532916667,100,100,100,100,142761.6875,160832.9844,100,100,242000.3438,228348.0156,C18H21NO4S2,CC[n+]1c(C)sc2ccc(OC)cc12.Cc3ccc(cc3)[S]([O-])(=O)=O,-4.553956691
388.1093648,5.5946,100,100,100,100,100,100,121526.6626,100,147655.8813,246186.25,C20H22N2O2S2,CCOc1ccc2N(CC)C(=C/C=C/3SC(=S)N(CC)C3=O)/C=Cc2c1,-4.556974421
401.121582,8.915116667,12077051.04,10988054.04,9366246.043,7673733.543,100,100,100,100,100,60330.33984,C20H25ClN4O2S,[Cl-].CCN(CC(C)O)c1ccc(cc1)N=Nc2sc3cc(OC)ccc3[n+]2C,-4.558379553
