mz,,,,max,step 0.002,upper,lower,Match?,Match total,,step 0.001,upper,lower,Match?,Match total,,step 0.0005,upper,lower,Match?,Match total,,step 0.0002,step 0.0001
100.9321899,TRUE,100.9322,268,,,,,,,,100.698,100.6985,100.6975,FALSE,,,100.349,100.3495,100.3485,FALSE,,,,
100.9321899,TRUE,100.9322,268,,,,,,,,100.699,100.6995,100.6985,FALSE,,,100.3495,100.35,100.349,FALSE,,,,
100.9321899,TRUE,100.9322,268,,,,,,,,100.7,100.7005,100.6995,FALSE,,,100.35,100.3505,100.3495,FALSE,,,,
100.9321899,TRUE,100.9322,268,,,,,,,,100.701,100.7015,100.7005,FALSE,,,100.3505,100.351,100.35,FALSE,,,,
100.9321899,TRUE,100.9322,268,,,,,,,,100.702,100.7025,100.7015,FALSE,,,100.351,100.3515,100.3505,FALSE,,,,
100.9321899,TRUE,100.9322,268,,,,,,,,100.703,100.7035,100.7025,TRUE,,,100.3515,100.352,100.351,FALSE,,,,
100.9321976,TRUE,100.9322,268,,,,,,,,100.704,100.7045,100.7035,FALSE,,,100.352,100.3525,100.3515,FALSE,,,,
100.9321976,TRUE,100.9322,268,,,,,,,,100.705,100.7055,100.7045,FALSE,,,100.3525,100.353,100.352,FALSE,,,,
100.9321976,TRUE,100.9322,268,,,,,,,,100.706,100.7065,100.7055,FALSE,,,100.353,100.3535,100.3525,FALSE,,,,
100.9321976,TRUE,100.9322,268,,,,,,,,100.707,100.7075,100.7065,FALSE,,,100.3535,100.354,100.353,FALSE,,,,
100.9321976,TRUE,100.9322,268,,,,,,,,100.708,100.7085,100.7075,FALSE,,,100.354,100.3545,100.3535,FALSE,,,,
100.9321976,TRUE,100.9322,268,,,,,,,,100.709,100.7095,100.7085,FALSE,,,100.3545,100.355,100.354,FALSE,,,,
100.9321976,TRUE,100.9322,268,,,,,,,,100.71,100.7105,100.7095,FALSE,,,100.355,100.3555,100.3545,FALSE,,,,
100.9321976,TRUE,100.9322,268,,,,,,,,100.711,100.7115,100.7105,FALSE,,,100.3555,100.356,100.355,FALSE,,,,
100.9321976,TRUE,100.9322,268,,,,,,,,100.712,100.7125,100.7115,FALSE,,,100.356,100.3565,100.3555,FALSE,,,,
100.9321976,TRUE,100.9322,268,,,,,,,,100.713,100.7135,100.7125,FALSE,,,100.3565,100.357,100.356,FALSE,,,,
100.9321976,TRUE,100.9322,268,,,,,,,,100.714,100.7145,100.7135,FALSE,,,100.357,100.3575,100.3565,FALSE,,,,
100.9321976,TRUE,100.9322,268,,,,,,,,100.715,100.7155,100.7145,FALSE,,,100.3575,100.358,100.357,FALSE,,,,
100.9321976,TRUE,100.9322,268,,,,,,,,100.716,100.7165,100.7155,FALSE,,,100.358,100.3585,100.3575,FALSE,,,,
100.9321976,TRUE,100.9322,268,,,,,,,,100.717,100.7175,100.7165,FALSE,,,100.3585,100.359,100.358,FALSE,,,,
100.9321976,TRUE,100.9322,268,,,,,,,,100.718,100.7185,100.7175,FALSE,,,100.359,100.3595,100.3585,FALSE,,,,
100.9321976,TRUE,100.9322,268,,,,,,,,100.719,100.7195,100.7185,FALSE,,,100.3595,100.36,100.359,FALSE,,,,
100.9321976,TRUE,100.9322,268,,,,,,,,100.72,100.7205,100.7195,FALSE,,,100.36,100.3605,100.3595,FALSE,,,,
100.9321976,TRUE,100.9322,268,,,,,,,,100.721,100.7215,100.7205,FALSE,,,100.3605,100.361,100.36,FALSE,,,,
100.9321976,TRUE,100.9322,268,,,,,,,,100.722,100.7225,100.7215,FALSE,,,100.361,100.3615,100.3605,FALSE,,,,
100.9321976,TRUE,100.9322,268,,,,,,,,100.723,100.7235,100.7225,FALSE,,,100.3615,100.362,100.361,FALSE,,,,
100.9321976,TRUE,100.9322,268,,,,,,,,100.724,100.7245,100.7235,FALSE,,,100.362,100.3625,100.3615,FALSE,,,,
100.9322052,TRUE,100.9322,268,,,,,,,,100.725,100.7255,100.7245,FALSE,,,100.3625,100.363,100.362,FALSE,,,,
100.9322052,TRUE,100.9322,268,,,,,,,,100.726,100.7265,100.7255,FALSE,,,100.363,100.3635,100.3625,FALSE,,,,
100.9322052,TRUE,100.9322,268,,,,,,,,100.727,100.7275,100.7265,FALSE,,,100.3635,100.364,100.363,FALSE,,,,
100.9322052,TRUE,100.9322,268,,,,,,,,100.728,100.7285,100.7275,FALSE,,,100.364,100.3645,100.3635,FALSE,,,,
100.9322052,TRUE,100.9322,268,,,,,,,,100.729,100.7295,100.7285,FALSE,,,100.3645,100.365,100.364,FALSE,,,,
100.9322052,TRUE,100.9322,268,,,,,,,,100.73,100.7305,100.7295,FALSE,,,100.365,100.3655,100.3645,FALSE,,,,
100.9322052,TRUE,100.9322,268,,,,,,,,100.731,100.7315,100.7305,FALSE,,,100.3655,100.366,100.365,FALSE,,,,
100.9322052,TRUE,100.9322,268,,,,,,,,100.732,100.7325,100.7315,FALSE,,,100.366,100.3665,100.3655,FALSE,,,,
100.9322052,TRUE,100.9322,268,,,,,,,,100.733,100.7335,100.7325,FALSE,,,100.3665,100.367,100.366,FALSE,,,,
100.9322052,TRUE,100.9322,268,,,,,,,,100.734,100.7345,100.7335,FALSE,,,100.367,100.3675,100.3665,FALSE,,,,
100.9322052,TRUE,100.9322,268,,,,,,,,100.735,100.7355,100.7345,FALSE,,,100.3675,100.368,100.367,FALSE,,,,
100.9322052,TRUE,100.9322,268,,,,,,,,100.736,100.7365,100.7355,FALSE,,,100.368,100.3685,100.3675,FALSE,,,,
100.9322052,TRUE,100.9322,268,,,,,,,,100.737,100.7375,100.7365,FALSE,,,100.3685,100.369,100.368,FALSE,,,,
100.9322052,TRUE,100.9322,268,,,,,,,,100.738,100.7385,100.7375,FALSE,,,100.369,100.3695,100.3685,FALSE,,,,
100.9322052,TRUE,100.9322,268,,,,,,,,100.739,100.7395,100.7385,FALSE,,,100.3695,100.37,100.369,FALSE,,,,
100.9322052,TRUE,100.9322,268,,,,,,,,100.74,100.7405,100.7395,FALSE,,,100.37,100.3705,100.3695,FALSE,,,,
100.9322128,TRUE,100.9322,268,,,,,,,,100.741,100.7415,100.7405,FALSE,,,100.3705,100.371,100.37,TRUE,,,,
100.9322128,TRUE,100.9322,268,,,,,,,,100.742,100.7425,100.7415,FALSE,,,100.371,100.3715,100.3705,TRUE,,,,
100.9322128,TRUE,100.9322,268,,,,,,,,100.743,100.7435,100.7425,FALSE,,,100.3715,100.372,100.371,FALSE,,,,
100.9322128,TRUE,100.9322,268,,,,,,,,100.744,100.7445,100.7435,FALSE,,,100.372,100.3725,100.3715,FALSE,,,,
100.9322128,TRUE,100.9322,268,,,,,,,,100.745,100.7455,100.7445,FALSE,,,100.3725,100.373,100.372,FALSE,,,,
100.9322128,TRUE,100.9322,268,,,,,,,,100.746,100.7465,100.7455,FALSE,,,100.373,100.3735,100.3725,FALSE,,,,
100.9322128,TRUE,100.9322,268,,,,,,,,100.747,100.7475,100.7465,TRUE,,,100.3735,100.374,100.373,FALSE,,,,
100.9322128,TRUE,100.9322,268,,,,,,,,100.748,100.7485,100.7475,FALSE,,,100.374,100.3745,100.3735,FALSE,,,,
100.9322205,TRUE,100.9322,268,,,,,,,,100.749,100.7495,100.7485,FALSE,,,100.3745,100.375,100.374,FALSE,,,,
100.9322205,TRUE,100.9322,268,,,,,,,,100.75,100.7505,100.7495,FALSE,,,100.375,100.3755,100.3745,FALSE,,,,
100.9322205,TRUE,100.9322,268,,,,,,,,100.751,100.7515,100.7505,FALSE,,,100.3755,100.376,100.375,FALSE,,,,
100.9322205,TRUE,100.9322,268,,,,,,,,100.752,100.7525,100.7515,FALSE,,,100.376,100.3765,100.3755,FALSE,,,,
100.9322205,TRUE,100.9322,268,,,,,,,,100.753,100.7535,100.7525,FALSE,,,100.3765,100.377,100.376,FALSE,,,,
100.9322205,TRUE,100.9322,268,,,,,,,,100.754,100.7545,100.7535,FALSE,,,100.377,100.3775,100.3765,FALSE,,,,
100.9322205,TRUE,100.9322,268,,,,,,,,100.755,100.7555,100.7545,FALSE,,,100.3775,100.378,100.377,FALSE,,,,
100.9322205,TRUE,100.9322,268,,,,,,,,100.756,100.7565,100.7555,FALSE,,,100.378,100.3785,100.3775,FALSE,,,,
100.9322205,TRUE,100.9322,268,,,,,,,,100.757,100.7575,100.7565,FALSE,,,100.3785,100.379,100.378,FALSE,,,,
100.9322281,TRUE,100.9322,268,,,,,,,,100.758,100.7585,100.7575,FALSE,,,100.379,100.3795,100.3785,FALSE,,,,
100.9322281,TRUE,100.9322,268,,,,,,,,100.759,100.7595,100.7585,FALSE,,,100.3795,100.38,100.379,FALSE,,,,
100.9322281,TRUE,100.9322,268,,,,,,,,100.76,100.7605,100.7595,FALSE,,,100.38,100.3805,100.3795,FALSE,,,,
100.9322281,TRUE,100.9322,268,,,,,,,,100.761,100.7615,100.7605,FALSE,,,100.3805,100.381,100.38,FALSE,,,,
100.9322357,TRUE,100.9322,268,,,,,,,,100.762,100.7625,100.7615,FALSE,,,100.381,100.3815,100.3805,FALSE,,,,
100.9322357,TRUE,100.9322,268,,,,,,,,100.763,100.7635,100.7625,TRUE,,,100.3815,100.382,100.381,FALSE,,,,
100.9322357,TRUE,100.9322,268,,,,,,,,100.764,100.7645,100.7635,FALSE,,,100.382,100.3825,100.3815,FALSE,,,,
100.9322357,TRUE,100.9322,268,,,,,,,,100.765,100.7655,100.7645,FALSE,,,100.3825,100.383,100.382,FALSE,,,,
100.9322357,TRUE,100.9322,268,,,,,,,,100.766,100.7665,100.7655,FALSE,,,100.383,100.3835,100.3825,FALSE,,,,
100.9322357,TRUE,100.9322,268,,,,,,,,100.767,100.7675,100.7665,FALSE,,,100.3835,100.384,100.383,FALSE,,,,
100.9322433,TRUE,100.9322,268,,,,,,,,100.768,100.7685,100.7675,TRUE,,,100.384,100.3845,100.3835,FALSE,,,,
100.9322433,TRUE,100.9322,268,,,,,,,,100.769,100.7695,100.7685,FALSE,,,100.3845,100.385,100.384,FALSE,,,,
100.932251,TRUE,100.9323,18,,,,,,,,100.77,100.7705,100.7695,FALSE,,,100.385,100.3855,100.3845,FALSE,,,,
100.932251,TRUE,100.9323,18,,,,,,,,100.771,100.7715,100.7705,FALSE,,,100.3855,100.386,100.385,FALSE,,,,
100.932251,TRUE,100.9323,18,,,,,,,,100.772,100.7725,100.7715,FALSE,,,100.386,100.3865,100.3855,FALSE,,,,
100.932251,TRUE,100.9323,18,,,,,,,,100.773,100.7735,100.7725,FALSE,,,100.3865,100.387,100.386,TRUE,,,,
100.932251,TRUE,100.9323,18,,,,,,,,100.774,100.7745,100.7735,FALSE,,,100.387,100.3875,100.3865,TRUE,,,,
100.932251,TRUE,100.9323,18,,,,,,,,100.775,100.7755,100.7745,FALSE,,,100.3875,100.388,100.387,FALSE,,,,
100.9322586,TRUE,100.9323,18,,,,,,,,100.776,100.7765,100.7755,FALSE,,,100.388,100.3885,100.3875,FALSE,,,,
100.9322662,TRUE,100.9323,18,,,,,,,,100.777,100.7775,100.7765,FALSE,,,100.3885,100.389,100.388,FALSE,,,,
100.9322815,TRUE,100.9323,18,,,,,,,,100.778,100.7785,100.7775,FALSE,,,100.389,100.3895,100.3885,FALSE,,,,
100.9322815,TRUE,100.9323,18,,,,,,,,100.779,100.7795,100.7785,FALSE,,,100.3895,100.39,100.389,FALSE,,,,
100.9322815,TRUE,100.9323,18,,,,,,,,100.78,100.7805,100.7795,FALSE,,,100.39,100.3905,100.3895,FALSE,,,,
100.9322815,TRUE,100.9323,18,,,,,,,,100.781,100.7815,100.7805,FALSE,,,100.3905,100.391,100.39,FALSE,,,,
100.9322891,TRUE,100.9323,18,,,,,,,,100.782,100.7825,100.7815,FALSE,,,100.391,100.3915,100.3905,FALSE,,,,
100.9322891,TRUE,100.9323,18,,,,,,,,100.783,100.7835,100.7825,FALSE,,,100.3915,100.392,100.391,FALSE,,,,
100.9322891,TRUE,100.9323,18,,,,,,,,100.784,100.7845,100.7835,FALSE,,,100.392,100.3925,100.3915,FALSE,,,,
100.9323044,TRUE,100.9323,18,,,,,,,,100.785,100.7855,100.7845,FALSE,,,100.3925,100.393,100.392,FALSE,,,,
100.9323273,TRUE,100.9323,18,,,,,,,,100.786,100.7865,100.7855,FALSE,,,100.393,100.3935,100.3925,FALSE,,,,
100.9323349,FALSE,100.9323,18,,,,,,,,100.787,100.7875,100.7865,FALSE,,,100.3935,100.394,100.393,FALSE,,,,
100.9336243,FALSE,100.9336,1,,,,,,,,100.788,100.7885,100.7875,FALSE,,,100.394,100.3945,100.3935,FALSE,,,,
100.9446487,FALSE,100.9446,1,,,,,,,,100.789,100.7895,100.7885,FALSE,,,100.3945,100.395,100.394,FALSE,,,,
100.9502106,FALSE,100.9502,1,,,,,,,,100.79,100.7905,100.7895,FALSE,,,100.395,100.3955,100.3945,FALSE,,,,
100.9536972,TRUE,100.9537,2,,,,,,,,100.791,100.7915,100.7905,FALSE,,,100.3955,100.396,100.395,FALSE,,,,
100.9537048,TRUE,100.9537,2,,,,,,,,100.792,100.7925,100.7915,FALSE,,,100.396,100.3965,100.3955,FALSE,,,,
100.9537735,FALSE,100.9538,1,,,,,,,,100.793,100.7935,100.7925,FALSE,,,100.3965,100.397,100.396,FALSE,,,,
100.9541397,FALSE,100.9541,1,,,,,,,,100.794,100.7945,100.7935,FALSE,,,100.397,100.3975,100.3965,FALSE,,,,
100.9586029,TRUE,100.9586,2,,,,,,,,100.795,100.7955,100.7945,FALSE,,,100.3975,100.398,100.397,FALSE,,,,
100.9586411,TRUE,100.9586,2,,,,,,,,100.796,100.7965,100.7955,FALSE,,,100.398,100.3985,100.3975,FALSE,,,,
100.9586563,TRUE,100.9587,6,,,,,,,,100.797,100.7975,100.7965,FALSE,,,100.3985,100.399,100.398,TRUE,,,,
100.9586868,TRUE,100.9587,6,,,,,,,,100.798,100.7985,100.7975,FALSE,,,100.399,100.3995,100.3985,TRUE,,,,
100.9586868,TRUE,100.9587,6,,,,,,,,100.799,100.7995,100.7985,FALSE,,,100.3995,100.4,100.399,FALSE,,,,
100.9586945,TRUE,100.9587,6,,,,,,,,100.8,100.8005,100.7995,FALSE,,,100.4,100.4005,100.3995,FALSE,,,,
100.9587173,TRUE,100.9587,6,,,,,,,,100.801,100.8015,100.8005,FALSE,,,100.4005,100.401,100.4,FALSE,,,,
100.9587326,TRUE,100.9587,6,,,,,,,,100.802,100.8025,100.8015,FALSE,,,100.401,100.4015,100.4005,FALSE,,,,
100.9587784,TRUE,100.9588,4,,,,,,,,100.803,100.8035,100.8025,FALSE,,,100.4015,100.402,100.401,FALSE,,,,
100.9587784,TRUE,100.9588,4,,,,,,,,100.804,100.8045,100.8035,FALSE,,,100.402,100.4025,100.4015,FALSE,,,,
100.9587936,TRUE,100.9588,4,,,,,,,,100.805,100.8055,100.8045,FALSE,,,100.4025,100.403,100.402,FALSE,,,,
100.9587936,FALSE,100.9588,4,,,,,,,,100.806,100.8065,100.8055,FALSE,,,100.403,100.4035,100.4025,FALSE,,,,
100.963295,TRUE,100.9633,2,,,,,,,,100.807,100.8075,100.8065,TRUE,,,100.4035,100.404,100.403,FALSE,,,,
100.9633408,TRUE,100.9633,2,,,,,,,,100.808,100.8085,100.8075,FALSE,,,100.404,100.4045,100.4035,FALSE,,,,
100.9634094,FALSE,100.9634,1,,,,,,,,100.809,100.8095,100.8085,FALSE,,,100.4045,100.405,100.404,FALSE,,,,
100.978569,TRUE,100.9786,3,,,,,,,,100.81,100.8105,100.8095,TRUE,,,100.405,100.4055,100.4045,FALSE,,,,
100.9785919,TRUE,100.9786,3,,,,,,,,100.811,100.8115,100.8105,FALSE,,,100.4055,100.406,100.405,FALSE,,,,
100.9786301,FALSE,100.9786,3,,,,,,,,100.812,100.8125,100.8115,FALSE,,,100.406,100.4065,100.4055,TRUE,,,,
100.9864044,FALSE,100.9864,1,,,,,,,,100.813,100.8135,100.8125,FALSE,,,100.4065,100.407,100.406,TRUE,,,,
100.986618,TRUE,100.9866,2,,,,,,,,100.814,100.8145,100.8135,FALSE,,,100.407,100.4075,100.4065,FALSE,,,,
100.9866409,TRUE,100.9866,2,,,,,,,,100.815,100.8155,100.8145,FALSE,,,100.4075,100.408,100.407,FALSE,,,,
100.9867172,FALSE,100.9867,1,,,,,,,,100.816,100.8165,100.8155,FALSE,,,100.408,100.4085,100.4075,FALSE,,,,
100.9876862,FALSE,100.9877,1,,,,,,,,100.817,100.8175,100.8165,FALSE,,,100.4085,100.409,100.408,FALSE,,,,
100.9884186,FALSE,100.9884,1,,,,,,,,100.818,100.8185,100.8175,FALSE,,,100.409,100.4095,100.4085,FALSE,,,,
100.9922867,FALSE,100.9923,1,,,,,,,,100.819,100.8195,100.8185,TRUE,,,100.4095,100.41,100.409,FALSE,,,,
100.9934769,TRUE,100.9935,1,,,,,,,,100.82,100.8205,100.8195,FALSE,,,100.41,100.4105,100.4095,FALSE,,,,
,,,,,,,,,,,100.821,100.8215,100.8205,FALSE,,,100.4105,100.411,100.41,FALSE,,,,
,,,,,,,,,,,100.822,100.8225,100.8215,FALSE,,,100.411,100.4115,100.4105,FALSE,,,,
,,,,,,,,,,,100.823,100.8235,100.8225,FALSE,,,100.4115,100.412,100.411,FALSE,,,,
,,,,,,,,,,,100.824,100.8245,100.8235,TRUE,,,100.412,100.4125,100.4115,FALSE,,,,
,,,,,,,,,,,100.825,100.8255,100.8245,FALSE,,,100.4125,100.413,100.412,FALSE,,,,
,,,,,,,,,,,100.826,100.8265,100.8255,FALSE,,,100.413,100.4135,100.4125,FALSE,,,,
,,,,,,,,,,,100.827,100.8275,100.8265,FALSE,,,100.4135,100.414,100.413,FALSE,,,,
,,,,,,,,,,,100.828,100.8285,100.8275,FALSE,,,100.414,100.4145,100.4135,FALSE,,,,
,,,,,,,,,,,100.829,100.8295,100.8285,FALSE,,,100.4145,100.415,100.414,FALSE,,,,
,,,,,,,,,,,100.83,100.8305,100.8295,FALSE,,,100.415,100.4155,100.4145,FALSE,,,,
,,,,,,,,,,,100.831,100.8315,100.8305,FALSE,,,100.4155,100.416,100.415,FALSE,,,,
,,,,,,,,,,,100.832,100.8325,100.8315,FALSE,,,100.416,100.4165,100.4155,FALSE,,,,
,,,,,,,,,,,100.833,100.8335,100.8325,FALSE,,,100.4165,100.417,100.416,FALSE,,,,
,,,,,,,,,,,100.834,100.8345,100.8335,FALSE,,,100.417,100.4175,100.4165,FALSE,,,,
,,,,,,,,,,,100.835,100.8355,100.8345,FALSE,,,100.4175,100.418,100.417,FALSE,,,,
,,,,,,,,,,,100.836,100.8365,100.8355,FALSE,,,100.418,100.4185,100.4175,FALSE,,,,
,,,,,,,,,,,100.837,100.8375,100.8365,FALSE,,,100.4185,100.419,100.418,FALSE,,,,
,,,,,,,,,,,100.838,100.8385,100.8375,FALSE,,,100.419,100.4195,100.4185,FALSE,,,,
,,,,,,,,,,,100.839,100.8395,100.8385,FALSE,,,100.4195,100.42,100.419,FALSE,,,,
,,,,,,,,,,,100.84,100.8405,100.8395,FALSE,,,100.42,100.4205,100.4195,FALSE,,,,
,,,,,,,,,,,100.841,100.8415,100.8405,FALSE,,,100.4205,100.421,100.42,FALSE,,,,
,,,,,,,,,,,100.842,100.8425,100.8415,FALSE,,,100.421,100.4215,100.4205,FALSE,,,,
,,,,,,,,,,,100.843,100.8435,100.8425,FALSE,,,100.4215,100.422,100.421,FALSE,,,,
,,,,,,,,,,,100.844,100.8445,100.8435,FALSE,,,100.422,100.4225,100.4215,FALSE,,,,
,,,,,,,,,,,100.845,100.8455,100.8445,FALSE,,,100.4225,100.423,100.422,FALSE,,,,
,,,,,,,,,,,100.846,100.8465,100.8455,FALSE,,,100.423,100.4235,100.4225,FALSE,,,,
,,,,,,,,,,,100.847,100.8475,100.8465,FALSE,,,100.4235,100.424,100.423,FALSE,,,,
,,,,,,,,,,,100.848,100.8485,100.8475,FALSE,,,100.424,100.4245,100.4235,FALSE,,,,
,,,,,,,,,,,100.849,100.8495,100.8485,FALSE,,,100.4245,100.425,100.424,FALSE,,,,
,,,,,,,,,,,100.85,100.8505,100.8495,FALSE,,,100.425,100.4255,100.4245,FALSE,,,,
,,,,,,,,,,,100.851,100.8515,100.8505,FALSE,,,100.4255,100.426,100.425,FALSE,,,,
,,,,,,,,,,,100.852,100.8525,100.8515,FALSE,,,100.426,100.4265,100.4255,FALSE,,,,
,,,,,,,,,,,100.853,100.8535,100.8525,FALSE,,,100.4265,100.427,100.426,FALSE,,,,
,,,,,,,,,,,100.854,100.8545,100.8535,FALSE,,,100.427,100.4275,100.4265,FALSE,,,,
,,,,,,,,,,,100.855,100.8555,100.8545,FALSE,,,100.4275,100.428,100.427,FALSE,,,,
,,,,,,,,,,,100.856,100.8565,100.8555,FALSE,,,100.428,100.4285,100.4275,FALSE,,,,
,,,,,,,,,,,100.857,100.8575,100.8565,FALSE,,,100.4285,100.429,100.428,FALSE,,,,
,,,,,,,,,,,100.858,100.8585,100.8575,FALSE,,,100.429,100.4295,100.4285,FALSE,,,,
,,,,,,,,,,,100.859,100.8595,100.8585,FALSE,,,100.4295,100.43,100.429,FALSE,,,,
,,,,,,,,,,,100.86,100.8605,100.8595,FALSE,,,100.43,100.4305,100.4295,FALSE,,,,
,,,,,,,,,,,100.861,100.8615,100.8605,FALSE,,,100.4305,100.431,100.43,FALSE,,,,
,,,,,,,,,,,100.862,100.8625,100.8615,FALSE,,,100.431,100.4315,100.4305,FALSE,,,,
,,,,,,,,,,,100.863,100.8635,100.8625,TRUE,,,100.4315,100.432,100.431,FALSE,,,,
,,,,,,,,,,,100.864,100.8645,100.8635,FALSE,,,100.432,100.4325,100.4315,FALSE,,,,
,,,,,,,,,,,100.865,100.8655,100.8645,FALSE,,,100.4325,100.433,100.432,FALSE,,,,
,,,,,,,,,,,100.866,100.8665,100.8655,FALSE,,,100.433,100.4335,100.4325,TRUE,,,,
,,,,,,,,,,,100.867,100.8675,100.8665,FALSE,,,100.4335,100.434,100.433,TRUE,,,,
,,,,,,,,,,,100.868,100.8685,100.8675,FALSE,,,100.434,100.4345,100.4335,FALSE,,,,
,,,,,,,,,,,100.869,100.8695,100.8685,FALSE,,,100.4345,100.435,100.434,FALSE,,,,
,,,,,,,,,,,100.87,100.8705,100.8695,FALSE,,,100.435,100.4355,100.4345,FALSE,,,,
,,,,,,,,,,,100.871,100.8715,100.8705,FALSE,,,100.4355,100.436,100.435,FALSE,,,,
,,,,,,,,,,,100.872,100.8725,100.8715,FALSE,,,100.436,100.4365,100.4355,FALSE,,,,
,,,,,,,,,,,100.873,100.8735,100.8725,FALSE,,,100.4365,100.437,100.436,FALSE,,,,
,,,,,,,,,,,100.874,100.8745,100.8735,FALSE,,,100.437,100.4375,100.4365,FALSE,,,,
,,,,,,,,,,,100.875,100.8755,100.8745,FALSE,,,100.4375,100.438,100.437,FALSE,,,,
,,,,,,,,,,,100.876,100.8765,100.8755,FALSE,,,100.438,100.4385,100.4375,FALSE,,,,
,,,,,,,,,,,100.877,100.8775,100.8765,FALSE,,,100.4385,100.439,100.438,FALSE,,,,
,,,,,,,,,,,100.878,100.8785,100.8775,FALSE,,,100.439,100.4395,100.4385,FALSE,,,,
,,,,,,,,,,,100.879,100.8795,100.8785,FALSE,,,100.4395,100.44,100.439,FALSE,,,,
,,,,,,,,,,,100.88,100.8805,100.8795,FALSE,,,100.44,100.4405,100.4395,FALSE,,,,
,,,,,,,,,,,100.881,100.8815,100.8805,FALSE,,,100.4405,100.441,100.44,TRUE,,,,
,,,,,,,,,,,100.882,100.8825,100.8815,FALSE,,,100.441,100.4415,100.4405,TRUE,,,,
,,,,,,,,,,,100.883,100.8835,100.8825,FALSE,,,100.4415,100.442,100.441,FALSE,,,,
,,,,,,,,,,,100.884,100.8845,100.8835,FALSE,,,100.442,100.4425,100.4415,FALSE,,,,
,,,,,,,,,,,100.885,100.8855,100.8845,FALSE,,,100.4425,100.443,100.442,FALSE,,,,
,,,,,,,,,,,100.886,100.8865,100.8855,FALSE,,,100.443,100.4435,100.4425,FALSE,,,,
,,,,,,,,,,,100.887,100.8875,100.8865,FALSE,,,100.4435,100.444,100.443,FALSE,,,,
,,,,,,,,,,,100.888,100.8885,100.8875,FALSE,,,100.444,100.4445,100.4435,FALSE,,,,
,,,,,,,,,,,100.889,100.8895,100.8885,FALSE,,,100.4445,100.445,100.444,FALSE,,,,
,,,,,,,,,,,100.89,100.8905,100.8895,FALSE,,,100.445,100.4455,100.4445,FALSE,,,,
,,,,,,,,,,,100.891,100.8915,100.8905,FALSE,,,100.4455,100.446,100.445,FALSE,,,,
,,,,,,,,,,,100.892,100.8925,100.8915,FALSE,,,100.446,100.4465,100.4455,FALSE,,,,
,,,,,,,,,,,100.893,100.8935,100.8925,FALSE,,,100.4465,100.447,100.446,FALSE,,,,
,,,,,,,,,,,100.894,100.8945,100.8935,FALSE,,,100.447,100.4475,100.4465,FALSE,,,,
,,,,,,,,,,,100.895,100.8955,100.8945,FALSE,,,100.4475,100.448,100.447,FALSE,,,,
,,,,,,,,,,,100.896,100.8965,100.8955,FALSE,,,100.448,100.4485,100.4475,FALSE,,,,
,,,,,,,,,,,100.897,100.8975,100.8965,FALSE,,,100.4485,100.449,100.448,FALSE,,,,
,,,,,,,,,,,100.898,100.8985,100.8975,FALSE,,,100.449,100.4495,100.4485,FALSE,,,,
,,,,,,,,,,,100.899,100.8995,100.8985,FALSE,,,100.4495,100.45,100.449,FALSE,,,,
,,,,,,,,,,,100.9,100.9005,100.8995,FALSE,,,100.45,100.4505,100.4495,FALSE,,,,
,,,,,,,,,,,100.901,100.9015,100.9005,FALSE,,,100.4505,100.451,100.45,FALSE,,,,
,,,,,,,,,,,100.902,100.9025,100.9015,FALSE,,,100.451,100.4515,100.4505,FALSE,,,,
,,,,,,,,,,,100.903,100.9035,100.9025,TRUE,,,100.4515,100.452,100.451,FALSE,,,,
,,,,,,,,,,,100.904,100.9045,100.9035,TRUE,,,100.452,100.4525,100.4515,FALSE,,,,
,,,,,,,,,,,100.905,100.9055,100.9045,TRUE,,,100.4525,100.453,100.452,FALSE,,,,
,,,,,,,,,,,100.906,100.9065,100.9055,FALSE,,,100.453,100.4535,100.4525,FALSE,,,,
,,,,,,,,,,,100.907,100.9075,100.9065,TRUE,,,100.4535,100.454,100.453,FALSE,,,,
,,,,,,,,,,,100.908,100.9085,100.9075,FALSE,,,100.454,100.4545,100.4535,FALSE,,,,
,,,,,,,,,,,100.909,100.9095,100.9085,FALSE,,,100.4545,100.455,100.454,FALSE,,,,
,,,,,,,,,,,100.91,100.9105,100.9095,FALSE,,,100.455,100.4555,100.4545,FALSE,,,,
,,,,,,,,,,,100.911,100.9115,100.9105,FALSE,,,100.4555,100.456,100.455,FALSE,,,,
,,,,,,,,,,,100.912,100.9125,100.9115,FALSE,,,100.456,100.4565,100.4555,TRUE,,,,
,,,,,,,,,,,100.913,100.9135,100.9125,FALSE,,,100.4565,100.457,100.456,TRUE,,,,
,,,,,,,,,,,100.914,100.9145,100.9135,FALSE,,,100.457,100.4575,100.4565,FALSE,,,,
,,,,,,,,,,,100.915,100.9155,100.9145,FALSE,,,100.4575,100.458,100.457,FALSE,,,,
,,,,,,,,,,,100.916,100.9165,100.9155,FALSE,,,100.458,100.4585,100.4575,TRUE,,,,
,,,,,,,,,,,100.917,100.9175,100.9165,FALSE,,,100.4585,100.459,100.458,TRUE,,,,
,,,,,,,,,,,100.918,100.9185,100.9175,FALSE,,,100.459,100.4595,100.4585,FALSE,,,,
,,,,,,,,,,,100.919,100.9195,100.9185,FALSE,,,100.4595,100.46,100.459,FALSE,,,,
,,,,,,,,,,,100.92,100.9205,100.9195,FALSE,,,100.46,100.4605,100.4595,FALSE,,,,
