mz,rt,X300_500_Neg_JeansA.mzXML,X300_500_Neg_JeansB.mzXML,X300_500_Neg_JeansC.mzXML,X300_500_Neg_JeansD.mzXML,X300_500_Neg_JeansDx.mzXML,X300_500_Neg_JeansE.mzXML,X300_500_Neg_JeansF.mzXML,X300_500_Neg_JeansG.mzXML,X300_500_Neg_JeansGx.mzXML,SampleID,formula.pred,isoscore,mserror,ms1score,SMILES,DbID,Adducts,neutralscore,ionmodescore,adductscore,MS2score,allscore,,460,rows
341.2701518,8.516966667,54915.16406,78307.47656,69085.5,71653.08594,45951.94141,91922.89063,216166.0625,142665.5,58374.99219,7,C20H38O4;C20H38O4;C20H38O4;C20H38O4;C20H38O4;C20H38O4;C19H36O2;C19H36O2;C19H36O2;C19H36O2;C19H36O2;C19H36O2;C19H36O2;C19H36O2,-0.00220801184982413;-0.00220801184982413;-0.00220801184982413;-0.00220801184982413;-0.00220801184982413;-0.00220801184982413;-0.00220801184982413;-0.00220801184982413;-0.00220801184982413;-0.00220801184982413;-0.00220801184982413;-0.00220801184982413;-0.00220801184982413;-0.00220801184982413,-2.804947647373;-2.804947647373;-2.804947647373;-2.804947647373;-2.804947647373;-2.804947647373;-3.61575372978369;-3.61575372978369;-3.61575372978369;-3.61575372978369;-3.61575372978369;-3.61575372978369;-3.61575372978369;-3.61575372978369,-2.80715565922282;-2.80715565922282;-2.80715565922282;-2.80715565922282;-2.80715565922282;-2.80715565922282;-3.61796174163351;-3.61796174163351;-3.61796174163351;-3.61796174163351;-3.61796174163351;-3.61796174163351;-3.61796174163351;-3.61796174163351,CCCCCCCCCC(=O)OOC(=O)CCCCCCCCC;CCCCC(CC)COC(=O)CCC(=O)OCC(CC)CCCC;CCCCCCCOC(=O)CCCCC(=O)OCCCCCCC;CC(C)CCCCCOC(=O)CCC(=O)OCCCCCC(C)C;CCCCCCCCOC(=O)CCCCC(=O)OCCCCCC;CCCCCC[C@@H](O)C\C=C/CCCCCCCC(=O)OCCO;CCCCCCCC/C=C/CCCCCCCC(=O)OC;CCCCCCCC/C=C/CCCCCCCC(=O)OC;CCCCCCCC/C=C/CCCCCCCC(=O)OC;CCCCCCCCCCCCCCCOC(=O)C(C)=C;CC/C=C/CCCCCCCCCCOC1CCCCO1;CCCCCCCCC\C=C/CCCCCCCOC=O;CCCC/C=C/CCCCCCCCOC1CCCCO1;CC[C@@H](C)CCCCC#CCCCCCCC(OC)OC,2779;6162;9533;15013;18386;1610;18388;18389;18847;19988;23473;25699;31624;37550,[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-,0;0;0;0;0;0;0;0;0;0;0;0;0;0,-0.5;-0.5;-0.5;-0.5;-0.5;0;0;0;0;0;0;0;0;0,1;1;1;1;1;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;-1.80715565922282;-3.61796174163351;-3.61796174163351;-3.61796174163351;-3.61796174163351;-3.61796174163351;-3.61796174163351;-3.61796174163351;-3.61796174163351,,,
341.8580729,0.093607167,170572.7188,190584.4063,198263.4375,194671.4688,191020.1094,136909.875,191765.125,193266.4844,198844.9688,9,0,0,0,0,0,0,0,0,0,0,0,0,,,
341.8579305,2.1381,375451.375,390815.2188,378329.5,404755.2813,402878.9063,401351.75,396349.75,405810.75,400414.125,8,0,0,0,0,0,0,0,0,0,0,0,0,,,
340.2037659,7.31115,31833.77734,11836.48633,159060.2031,13657.7168,7384.163086,35855.46094,68259.41406,56115.65625,20517.98047,3,C19H32O3S,0.009544918,-3.441230314,-3.431685396,CCCCCCCCCCC(CC)c1ccc(cc1)[S](O)(=O)=O,16084,[M-H]-,0,0,1,0,-2.431685396,,,
342.8557129,0.063533833,347191.8438,359083.3125,359834.875,370434.0313,359542.5938,312547.8125,359757.0938,400551.0313,305123.5313,8,0,0,0,0,0,0,0,0,0,0,0,0,,,
342.8557129,0.063533833,347191.8438,359083.3125,359834.875,370434.0313,359542.5938,357209.25,359757.0938,400551.0313,390048.3125,8,0,0,0,0,0,0,0,0,0,0,0,0,,,
343.2131551,4.588416667,19441.5332,15029.06445,12823.7002,25629.73242,23499.29688,13715.83398,148517.7813,54520.32422,39426.01172,7,C18H32O6;C18H34O7;C17H30O4,0.00966300264710653;0.00966300264710653;0.00966300264710653,-4.06963710631873;-3.84214225947997;-4.49097630051969,-3.45997410367163;-3.23247925683286;-3.88131329787258,CC(C)CC(=O)OCC(COC(=O)CC(C)C)OC(=O)CC(C)C;CCCCC(CC)CO.OCCCOCCCO.O=C1OC(=O)C=C1;CCCCCCOC[C@H](C=O)C(=O)[C@@H](C)[C@@H](C)C(=O)CC,3767;28655;39552,[M-H]-;[M-H-H2O]-;[M+CH2O2-H]-,0;0;0,-0.5;0;0,1;0;0,1;1;1,0;-2.23247925683286;-2.88131329787258,,,
343.852946,0.636281667,146664.0938,145575.6406,132342.7969,151184.5781,151423.1094,120060.1016,140697.25,155082.0781,119948.6328,8,0,0,0,0,0,0,0,0,0,0,0,0,,,
343.8861898,8.05235,80471.53125,103429.6328,100,14963.88574,44841.60156,51338.46484,7289.279785,100,28700.01367,2,0,0,0,0,0,0,0,0,0,0,0,0,,,
345.1360881,5.043216667,7491.541504,2967.619385,143658.2813,100,100,100,13457.40527,100,100,3,C12H24O11;C12H24O11;C20H18N4O2;C20H18N4O2;C20H18N4O2;C20H18N4O2;C19H16N4,-0.483974909978147;-0.483974909978147;-0.00473495610483981;-0.00473495610483981;-0.00473495610483981;-0.00473495610483981;-0.00473495610483981,0.00995033085316809;0.00995033085316809;-2.40202722289806;-2.40202722289806;-2.40202722289806;-2.40202722289806;-3.16649911743164,-0.474024579124979;-0.474024579124979;-2.4067621790029;-2.4067621790029;-2.4067621790029;-2.4067621790029;-3.17123407353648,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O;OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O;COc1cc(N=Nc2ccccc2)c(C)cc1NN=C3C=CC(=O)C=C3;CC1=NN(c2ccccc2)C(=O)C1C3C(=NN(c4ccccc4)C3=O)C;CC/1=CC(=O)C=CC1=N/Nc2ccc(N\N=C/3C=CC(=O)C=C3C)cc2;Cc1ccccc1N\N=C/2C=CC(=O)C(=N/Nc3ccccc3C)\C2=O;N(\N=C(N=Nc1ccccc1)\c2ccccc2)c3ccccc3,4948;14771;12623;13135;18339;25641;4902,[M]-;[M]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M+CH2O2-H]-,0;0;0;0;0;0;0,0;0;-0.5;-0.5;-0.5;-0.5;0,0.5;0.5;1;1;1;1;0,0;0;0;0;0;0;0,0.025975420875021;0.025975420875021;0;0;0;0;-3.17123407353648,,,
345.2438354,8.201566667,100,100,100,100,6729.00293,100,86957.71094,178885.4375,63228.31641,8,C19H36ClNO2,-0.045159539,0.009950331,0.164790792,[H+].[Cl-].CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2,548,[M]-,0,0,0.5,0,0.664790792,,,
347.1513672,5.448883333,191851.5313,262279.375,2410421.75,502520.5,104961.7266,8497.182617,118431.4375,173814.7031,144277.5313,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
348.1547038,5.448883333,25521.83789,42437.52734,352253.8125,70059.85938,14701.38867,100,25348.8457,28995.95117,19367.18555,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
349.2060038,6.6395,3544.646973,24220.25977,5857939.5,126440.6016,29082.04883,38308.39453,208685.5469,384395.6563,134059.125,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
349.2423401,10.66913333,50735.92969,341912.4063,393723.875,146073.4531,47077.06641,100,2458257.25,1667032.5,705162.3125,7,C18H38O4S,0.00988646,-3.946458131,-3.936571671,CCCCCCCCCCCCCCCCCCO[S](O)(=O)=O,4234,[M-H]-,0,0,1,0,-2.936571671,,,
350.2093608,6.6395,100,5330.983887,1096982.875,25626.55859,6319.657715,9752.070313,35667.6875,72817.33594,31626.625,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
350.2456462,10.63985,10156.63477,61150.55469,69900.19531,35273.77344,5527.271973,100,483392.3125,334461.75,148561.1406,7,C18H38O4S,0.008804363,-3.456555855,-3.447751492,CCCCCCCCCCCCCCCCCCO[S](O)(=O)=O,4234,[M-H]-,0,0,1,0,-2.447751492,,,
349.1321106,6.703483333,3775.860107,7294.890625,100,100,2355.404053,4709.77832,183150.5313,228505.1406,130354.5781,8,C22H21O2P;C22H21O2P;C18H22N2O3;C18H22N2O3;C17H21ClN2O;C20H24ClN,-4.57895239220171;-4.57895239220171;-4.60517018598809;-4.60517018598809;-4.60517018598809;-4.52672573686645,0.00995033085316809;0.00995033085316809;-2.13183897428941;-2.13183897428941;-2.24139850978879;-2.62527848971289,-4.56900206134855;-4.56900206134855;-6.7370091602775;-6.7370091602775;-6.84656869577688;-7.15200422657934,CCOC(=O)C=[P](c1ccccc1)(c2ccccc2)c3ccccc3;Cc1cc(C)c(c(C)c1)C(=O)[P](=O)(c2ccccc2)c3ccccc3;CCCOc1ccc([N-][N+](=O)c2ccc(OCCC)cc2)cc1;Oc1c(ccc2ccccc12)C(=O)NCCCN3CCOCC3;CCN(CCCl)c1ccc(C=O)cc1.Cc2ccncc2;[H+].[Cl-].CN(C)CCC=C1c2ccccc2CCc3ccccc13,1915;43174;16669;19462;25209;5071,[M]-;[M]-;[M+Cl]-;[M+Cl]-;[M+CH2O2-H]-;[M+Cl]-,0;0;0;0;0;0,0;0;-0.5;-0.5;0;-0.5,0.5;0.5;0;0;0;0,0;0;0;0;0;0,0;0;0;0;0;0,,,
349.2059631,6.6395,4274.921875,2769.198975,191498.4688,6665.707031,3014.236084,3576.145264,10191.03809,23017.5332,6942.415039,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
351.2014771,6.6395,4351.586914,2528.502441,254712.7813,6665.707031,100,3183.218994,10191.03809,23017.5332,6942.415039,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
350.2093811,6.6102,100,100,117129.9609,2611.402832,100,2897.592285,5271.98584,9134.37207,4352.510254,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
351.221578,8.12745,8575075,6272220.5,23307438,7157788,1451796.75,49277,5552161.5,8505184,3410490.25,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
349.2422791,10.63985,100,7117.28418,100,11336.57129,100,100,112045.4531,75387.45313,28615.16406,7,C18H38O4S,-0.009015148,-3.339076476,-3.348091625,CCCCCCCCCCCCCCCCCCO[S](O)(=O)=O,4234,[M-H]-,0,0,1,0,-2.348091625,,,
351.2380575,10.63985,100,5043.392578,18029.57227,11336.57129,100,100,112045.4531,75387.45313,14044.08594,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
352.2249451,8.12745,227170.5781,180301.5,4386215.5,213679.8125,18603.75977,5135.02832,159529.5938,267621.375,53891.08594,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
351.2216797,8.12745,1574502.5,1177962,4386215.5,1310667.875,271389.9688,4887.588867,1080751.75,1561789.875,635778.6875,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
353.0704651,4.198233333,201647.375,315176.0938,307450.5938,283399.2188,8670.890625,238927.7656,386021.2188,251946.4844,10843.90625,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
351.1485596,7.320333333,91362.88281,276582.875,29992.10547,165695.0781,42589.01172,100,7326177,6961059.5,3814035.25,7,C17H22ClN3,-1.588114527,0.009950331,-2.491207675,[H+].[Cl-].CN(C)c1ccc(cc1)C(=N)c2ccc(cc2)N(C)C,8886,[M+CH2O2-H]-,0,0,0,0,0,,,
353.1637166,7.881316667,45001.30078,100644.4453,33260.19141,73600.0625,11665.125,64921.60547,30972.24414,221846.4219,88249.71094,8,C13H30BrN3,-4.401398967,0.009950331,-5.391448636,[Br-].CCN(CC)C(N(CC)CC)=[N+](CC)CC,19491,[M+CH2O2-H]-,0,0,0,0,0,,,
353.2007853,6.0577,52395.28906,87992.66406,76351104,44370.19531,84363.13281,97371.32031,162780.1875,121139.4609,74302.86719,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
353.2007853,6.0577,1781223.25,2341822.75,76351104,2408091.5,2380704.5,1760215.5,8390506,3331970.5,3202822.25,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
353.2009481,6.1021,74259.02344,91457.30469,81859.60156,77282.0625,61128.32422,57647.89063,117533.2656,67429.875,41066.97656,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
351.2216797,8.12745,304970.1875,113861.2891,964667.125,69176.13281,11958.65527,32449.51367,394749.5313,314462.9063,95365.28906,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
353.2169088,8.12745,438904.8438,286938.0938,1289827.75,311071.625,65535.09375,32449.51367,366262.3125,418403.125,181148.25,3,C16H38Br2N2;C19H33NO6;C19H31NO5,-4.60517018598809;-4.54555464754378;-4.54555464754378,0.00995033085316809;-4.20165378723629;-4.3537083613974,-5.59521985513492;-9.74720843478007;-9.89926300894118,[Br-].[Br-].C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C;CCCCC(CC)COC(=O)C=C.CC(=O)OC=C.OCNC(=O)C=C;COC(=O)C(C)=C.CC(=C)C(=O)OCCN1CCOC12CCCCC2,412;18001;17450,[M-Br+O]-;[M-H-H2O]-;[M-H]-,0;0;0,0;0;-0.5,0.5;0;1,0;0;0,0;0;0,,,
352.2250366,8.12745,169224.7031,130730.3906,493967,136100.7656,31834.3457,100,103821.3594,157025.625,74945.07813,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
353.270223,8.113616667,6121.868164,10501.59277,53025.97656,6713.272461,9137.302734,7451.597168,378780.375,399072.7813,136807.7656,8,C21H38O4;C21H38O4;C21H40O5;C21H40O5;C20H36O2,0.00993237585205801;0.00993237585205801;0.00993237585205801;0.00993237585205801;0.00993237585205801,-3.44192645329544;-3.44192645329544;-3.18089676499581;-3.18089676499581;-4.1456681638963,-2.93199407744338;-2.93199407744338;-2.67096438914375;-2.67096438914375;-4.13573578804424,CCCCCCC(C\C=C/CCCCCCCC(=O)OC)OC(C)=O;CCCCCCCCCCCCOC(=O)C(C)=C.COC(=O)C(C)=C;CCCCCCC(O)C/C=C/CCCCCCCC(=O)OCC(O)CO;CCCCCC[C@@H](O)C\C=C/CCCCCCCC(=O)OCC(O)CO;CCCCC/C=C\C\C=C/CCCCCCCC(=O)OCC,4084;19609;4128;7196;3044,[M-H]-;[M-H]-;[M-H-H2O]-;[M-H-H2O]-;[M+CH2O2-H]-,0.5;0.5;0.5;0.5;0.5,-0.5;-0.5;0;0;0,1;1;0;0;0,1;1;1;1;1,0;0;-1.27096438914375;-1.27096438914375;-2.73573578804424,,,
353.2007751,6.0577,339933.4063,378619.5938,13739223,398593.5,430679.6563,306339.875,1481107.75,582034.25,552728.375,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
354.2200724,8.12745,33642.0625,21957.18945,237174.7188,9221.429688,100,7853.111328,71162.05469,42934.75781,20930.27148,3,C23H30O3;C23H30O3;C23H30O3;C23H30O3;C16H38Br2N2,-4.60513352479208;-4.60513352479208;-4.60513352479208;-4.60513352479208;-0.474768609944721,0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;-3.52212950079393,-5.59518319393891;-5.59518319393891;-5.59518319393891;-5.59518319393891;-4.99689811073865,CCCCCCCCCCOc1ccc(c(O)c1)C(=O)c2ccccc2;CCCCCCOc1ccc(cc1)C(=O)Oc2ccc(CCCC)cc2;CCCCCCOc1ccc(OC(=O)c2ccc(CCCC)cc2)cc1;CCCCCOc1ccc(cc1)C(=O)Oc2ccc(CCCCC)cc2;[Br-].[Br-].C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,8295;21966;21974;23712;412,[M]-;[M]-;[M]-;[M]-;[M-Br+O]-,0;0;0;0;0,0;0;0;0;0,0.5;0.5;0.5;0.5;0.5,0;0;0;0;0,0;0;0;0;-4.49689811073865,,,
353.21698,8.12745,87070.40625,62577.64063,237174.7188,64025.85156,19018.83008,7594.662109,98455.16406,88938.17188,34218.28125,3,C19H31NO5;C16H38Br2N2;C19H33NO6,-0.484010287625438;-0.471471300273213;-0.484010287625438,-4.54069042634537;0.00995033085316809;-4.48040882372899,-6.02470071397081;-1.46152096942005;-5.96441911135442,COC(=O)C(C)=C.CC(=C)C(=O)OCCN1CCOC12CCCCC2;[Br-].[Br-].C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C;CCCCC(CC)COC(=O)C=C.CC(=O)OC=C.OCNC(=O)C=C,17450;412;18001,[M-H]-;[M-Br+O]-;[M-H-H2O]-,0;0;0,-0.5;0;0,1;0.5;0,0;0;0,0;-0.96152096942005;-5.96441911135442,,,
354.8292847,2.495933333,91809.32031,94383.05469,69455.49219,147823.3281,93367.89844,64745.21875,164701.25,160957.7813,88737.375,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
354.829244,2.67665,140501.375,135472.3906,136530.0156,144213.9844,140614.6875,143916.7656,143902.5469,151820.5938,148675.2188,8,0,0,0,0,0,0,0,0,0,0,0,0,,,
355.1403097,7.297666667,34297.44141,18914.13477,45448.51172,58447.29297,13143.84277,10376.9209,102550.2578,136598.6094,48476.83594,8,C16H22O6;C16H22O6;C21H25ClN2O2,-4.60517018598809;-4.60517018598809;-4.60517018598809,-3.91645528558312;-3.91645528558312;-4.37251342882277,-8.52162547157121;-8.52162547157121;-8.97768361481086,CCOCCOC(=O)c1ccccc1C(=O)OCCOCC;CCOC(=O)C(Cc1cc(OC)ccc1OC)C(=O)OCC;[Cl-].COc1ccc([NH+]=CC=C2N(C)c3ccccc3C2(C)C)c(OC)c1,5656;16191;11068,[M+CH2O2-H]-;[M+CH2O2-H]-;[M-H-H2O]-,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,,,
353.1639404,7.87395,910438.5625,1784950,535201.8125,1666647,25068.94141,1230131.5,5244920.5,4680829,1612874.625,7,C13H30BrN3,-4.434177541,0.009950331,-5.389744451,[Br-].CCN(CC)C(N(CC)CC)=[N+](CC)CC,44682,[M+CH2O2-H]-,0,0,0,0,0,,,
355.1963094,6.0577,74310.78125,97439.47656,3296995.5,101364.0625,90341.59375,72267.05469,345047.5938,127708.9531,126603.5781,3,C21H34Cl2,-4.605170186,0.009950331,-5.554403529,CCCCCCCCCCCCc1cc(CCl)c(C)c(CCl)c1,32147,[M-H]-,0,-0.5,1,0,0,,,
355.2858582,8.816483333,11609.97949,52769.30469,21180.27344,41363.90625,40124.65234,42500.41406,134323.2031,184740.0625,17859.47656,8,C21H40O4;C21H40O4;C21H40O4;C21H40O4;C21H40O4;C21H40O4;C21H40O4;C21H40O4;C21H40O4;C21H40O4;C21H42O5;C21H42O5;C21H42O5;C20H38O2;C20H38O2;C20H38O2;C20H38O2;C20H38O2,0.0094422975682481;0.0094422975682481;0.0094422975682481;0.0094422975682481;0.0094422975682481;0.0094422975682481;0.0094422975682481;0.0094422975682481;0.0094422975682481;0.0094422975682481;0.0094422975682481;0.0094422975682481;0.0094422975682481;0.0094422975682481;0.0094422975682481;0.0094422975682481;0.0094422975682481;0.0094422975682481,-3.25003832304823;-3.25003832304823;-3.25003832304823;-3.25003832304823;-3.25003832304823;-3.25003832304823;-3.25003832304823;-3.25003832304823;-3.25003832304823;-3.25003832304823;-2.99268605462962;-2.99268605462962;-2.99268605462962;-3.99454199396011;-3.99454199396011;-3.99454199396011;-3.99454199396011;-3.99454199396011,-3.24059602547999;-3.24059602547999;-3.24059602547999;-3.24059602547999;-3.24059602547999;-3.24059602547999;-3.24059602547999;-3.24059602547999;-3.24059602547999;-3.24059602547999;-2.98324375706137;-2.98324375706137;-2.98324375706137;-3.98509969639186;-3.98509969639186;-3.98509969639186;-3.98509969639186;-3.98509969639186,CCCCCCOC(=O)CCCCCCCC(=O)OCCCCCC;CCCCC(CC)COC(=O)CCCC(=O)OCC(CC)CCCC;CCCCC(CC)C(=O)OCC(C)(C)COC(=O)C(CC)CCCC;CC(C)CCCCCOC(=O)CCCC(=O)OCCCCCC(C)C;CCCCCCCC(=O)OCC(C)(C)COC(=O)CCCCCCC;CCCCCCCCC(=O)OCC(C)OC(=O)CCCCCCCC;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(O)CO;CCCCCCCCCCCCCCCCCCC(C(O)=O)C(O)=O;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(O)CO;CCCCCCC(O)C\C=C/CCCCCCCC(=O)OCC(C)O;CCCCCCCCCCCCCCCCC(O)C(=O)OC(CO)CO;CCCCCCC(O)CCCCCCCCCCC(=O)OCC(O)CO;CCCCCCCC\C=C/CCCCCCCC(O)=O.OCC(O)CO;CCCCCCCC/C=C/CCCCCCCC(=O)OCC;CCCCCCCCCCCCCCCCCC(=O)OC=C;CCOC(CCCCCCCCC\C=C\C=C\CC)OCC;CCCCC#CCCCCCCCCCC(OCC)OCC;CCCCCCC#CCCCCCCCC(OCC)OCC,2929;16331;18760;18848;19749;23028;2978;11297;16085;17978;7198;12304;21644;3097;3098;36236;36336;38837,[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;0;0;0;0;0;0;0;0;0;0;0;0,1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;-2.24059602547999;-2.24059602547999;-2.24059602547999;-2.24059602547999;-2.98324375706137;-2.98324375706137;-2.98324375706137;-3.98509969639186;-3.98509969639186;-3.98509969639186;-3.98509969639186;-3.98509969639186,,,
355.8271688,2.706716667,205951.8906,215980.125,232892.0469,225126.7188,233835.0781,143833.8438,228162.5469,238974.8125,233708,8,0,0,0,0,0,0,0,0,0,0,0,0,,,
355.8271688,0.755931667,205285.1875,191994.7188,202135.8125,189443.4375,211171.7813,201542.1875,200252.25,207479.0625,202216.2813,5,0,0,0,0,0,0,0,0,0,0,0,0,,,
355.1586914,7.90265,49524.09766,70020.85156,54105.78125,71289.70313,23314.74414,48858.66406,152254.3594,128856.6172,58147.84766,7,C21H25ClN2O;C16H34S4,-0.103392441010968;-0.500576686187431,-2.70950890380691;-3.03295244168652,-2.81290134481788;-3.53352912787395,[Cl-].CCOc1ccc(NC=CC2=[N+](C)c3ccccc3C2(C)C)cc1;CCCCCCCCSSSSCCCCCCCC,21013;7585,[M-H]-;[M]-,0;0,-0.5;0,1;0.5,0;0,0;-3.03352912787395,,,
357.1558228,7.90265,49524.09766,70020.85156,54105.78125,71289.70313,23314.74414,48858.66406,152254.3594,31601.43359,39570.29297,7,C14H30O6P2;C18H21ClN6;C16H24O6;C21H25ClN2O,-4.6050976279668;-4.60517017665135;-4.60517018598809;-4.60517018598809,0.00995033085316809;0.00995033085316809;-2.19770904929386;-3.58119689457891,-4.59514729711363;-4.59521984579818;-6.80287923528195;-8.186367080567,CC(C)O[P](=O)(OC(C)C)C(=C)[P](=O)(OC(C)C)OC(C)C;[Cl-].CN(Cc1ccccc1)c2ccc(cc2)N=Nn3c(C)cn[n+]3C;CC(C)(COC(=O)C=C)COC(=O)C(C)(C)COC(=O)C=C;[Cl-].CCOc1ccc(NC=CC2=[N+](C)c3ccccc3C2(C)C)cc1,23592;19278;19440;21013,[M]-;[M]-;[M+CH2O2-H]-;[M-H]-,0;0;0;0,0;0;0;-0.5,0.5;0.5;0;1,0;0;0;0,0;0;0;0,,,
357.1558228,7.90265,49524.09766,63880.63672,54105.78125,40964.53516,23314.74414,48858.66406,152254.3594,128856.6172,58147.84766,7,C14H30O6P2;C18H21ClN6;C16H24O6;C21H25ClN2O,-4.6050976279668;-4.60517017665135;-4.60517018598809;-4.60517018598809,0.00995033085316809;0.00995033085316809;-2.19770904929386;-3.58119689457891,-4.59514729711363;-4.59521984579818;-6.80287923528195;-8.186367080567,CC(C)O[P](=O)(OC(C)C)C(=C)[P](=O)(OC(C)C)OC(C)C;[Cl-].CN(Cc1ccccc1)c2ccc(cc2)N=Nn3c(C)cn[n+]3C;CC(C)(COC(=O)C=C)COC(=O)C(C)(C)COC(=O)C=C;[Cl-].CCOc1ccc(NC=CC2=[N+](C)c3ccccc3C2(C)C)cc1,23592;19278;19440;21013,[M]-;[M]-;[M+CH2O2-H]-;[M-H]-,0;0;0;0,0;0;0;-0.5,0.5;0.5;0;1,0;0;0;0,0;0;0;0,,,
358.0992432,3.8116,320895.75,174779.6406,15455.29199,1420885.75,335636.4375,700438.0625,442050.5938,232983.9063,102479.1406,4,0,0,0,0,0,0,0,0,0,0,0,0,,,
358.0992432,3.8116,320895.75,174779.6406,924495,1420885.75,335636.4375,700438.0625,442050.5938,232983.9063,102479.1406,4,0,0,0,0,0,0,0,0,0,0,0,0,,,
359.102712,3.8116,98084.59375,42248.42188,250177.4531,357167.4375,87758.65625,174867.1406,112552.5391,57157.29297,27494.75195,4,C12H18N4O4S,-4.569292368,-2.543623413,-7.112915781,NC(=O)CCN(CCC(N)=O)[S](=O)(=O)c1ccc(N)cc1,44328,[M+CH2O2-H]-,0,0,0,0,0,,,
361.1670024,6.230866667,281833.0625,281622.2813,1435102.875,349653.9063,177904.75,81830.90625,812873.5,759394.5,482651.8438,3,C26H20N2;C26H20N2,-0.48379193230541;-0.48379193230541,-2.91229355989206;-2.91229355989206,-3.39608549219747;-3.39608549219747,N(c1ccc(Nc2ccc3ccccc3c2)cc1)c4ccc5ccccc5c4;Cc1cc(c2ccccc2)c3ccc4c(cc(C)nc4c3n1)c5ccccc5,2326;11627,[M]-;[M]-,0;0,0;0,0.5;0.5,0;0,-2.89608549219747;-2.89608549219747,,,
362.1701965,6.230866667,45646.64844,48002.28906,232948.375,65921.50781,33601.69922,17855.47852,118966.6797,148871.5313,97640.13281,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
363.0794067,5.12935,64830.78125,70569.71094,128005.125,51466.85547,57756.76953,48806.5625,45080.10547,54945.67969,53633.74609,3,C12H30Br2N2,-0.733554142,0.009950331,-1.723603811,[Br-].[Br-].C[N+](C)(C)CCCCCC[N+](C)(C)C,100,[M]-,0,0,0.5,0,0,,,
363.2158813,5.5659,3928.100342,16357.19043,100,7223.457031,100,8015.322266,233262.0469,96315.9375,150563.9688,7,C18H34O5S,-0.485997582,-4.565810718,-4.8518083,CCCCCCCC/C=C(/CCCCCCCC(O)=O)[S](O)(=O)=O,15272,[M]-,0.5,0,0.5,1,-2.9518083,,,
363.2215474,8.516966667,11385.83203,27164.07227,12437.04199,11477.62988,100,100,278076.9688,221828.2813,99566.17969,7,C18H36O5S,0.009705979,-3.17055712,-4.160851142,CCCCCCCCCCCCCCCCC(C(O)=O)[S](O)(=O)=O,6717,[M-H]-,0.5,0,1,0,-2.760851142,,,
