"mz","formula","SMILES","matchscore"
453.2895203,"C22H46O7S","CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O",0.418675567
457.3172302,"C25H48O8","CCCCOCCOCCOC(=O)CCCCCCCC(=O)OCCOCCOCCCC",1.417680186
458.3204956,"C25H48O8","CCCCOCCOCCOC(=O)CCCCCCCC(=O)OCCOCCOCCCC",0.017499003
459.2024333,"C25H32O8","CC(C)(c1ccc(OCCCO)cc1)c2ccc(OCCCO)cc2.OC(=O)\C=C\C(O)=O",1.0058817600702
465.4315084,"C30H57BO3","C[C@@H]1CC[C@@H](C(C)C)[C@@H](C1)OB(O[C@@H]2C[C@H](C)CC[C@H]2C(C)C)O[C@@H]3C[C@H](C)CC[C@H]3C(C)C",0.511643996
467.4471029,"C30H60O3","CCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCCO",1.013522576
467.4469503,"C30H60O3","CCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCCO",1.016362556
471.2670288,"C23H38N2O8","CC(CCNC(=O)OCCOC(=O)C(C)=C)CC(C)(C)CNC(=O)OCCOC(=O)C(C)=C",0.025739307612463
471.2670288,"C23H38N2O8","OCCO.OC(=O)CCCCC(O)=O.O=C=NC1CCC(CC1)CC2CCC(CC2)N=C=O",0.025739307612463
471.2670288,"C23H38N2O8","CC(CCNC(=O)OCCOC(=O)C(C)=C)CC(C)(C)CNC(=O)OCCOC(=O)C(C)=C",0.025739307612463
471.3322856,"C26H50O8","CCCCOCCOCCOC(=O)CCCCCCCCC(=O)OCCOCCOCCCC",0.018695647
481.15684,"C25H24N2O8","CC(COCCN1C(=O)c2ccccc2C1=O)COCCN3C(=O)c4ccc(cc4C3=O)C(O)=O",0.02060266297121
483.3328756,"C27H48O7","CCCCCCCCCCCCOC(=O)C(C)=C.COC(=O)C(C)=C.CC(=C)C(=O)OCCO",0.777615206
