mz10ppm,matches10ppm,mz5ppm,matches5ppm,mz1ppm,matches1ppm
221.0948079,36,221.0948079,10,221.0948079,5
221.0963898,25,221.0963898,11,221.0963898,0
221.1163584,16,221.1163584,1,221.1163584,0
221.1182556,43,221.1182556,41,221.1182556,39
221.1182607,43,221.1182607,41,221.1182607,39
221.1183268,43,221.1183268,40,221.1183268,39
221.1295624,51,221.1295624,7,221.1295624,7
221.1501617,22,221.1501617,21,221.1501617,19
221.154597,21,221.154597,21,221.154597,21
221.1546275,21,221.1546275,21,221.1546275,21
221.1547089,21,221.1547089,21,221.1547089,21
221.1547546,21,221.1547546,21,221.1547546,21
221.1547546,21,221.1547546,21,221.1547546,21
222.0771179,18,222.0771179,10,222.0771179,9
222.0772044,18,222.0772044,10,222.0772044,9
222.0799306,7,222.0799306,1,222.0799306,0
222.0849609,42,222.0849609,41,222.0849609,0
222.1048075,21,222.1048075,8,222.1048075,1
222.1201986,41,222.1201986,0,222.1201986,0
222.128891,3,222.128891,2,222.128891,1
222.128891,3,222.128891,2,222.128891,1
222.1579844,21,222.1579844,21,222.1579844,21
222.1625417,20,222.1625417,20,222.1625417,18
222.1865133,0,222.1865133,0,222.1865133,0
223.0154012,8,223.0154012,3,223.0154012,0
223.0154266,8,223.0154266,3,223.0154266,0
223.027888,28,223.027888,15,223.027888,8
223.0284017,28,223.0284017,12,223.0284017,0
223.0612539,30,223.0612539,18,223.0612539,15
223.0612539,30,223.0612539,18,223.0612539,15
223.0763906,7,223.0763906,7,223.0763906,7
223.0763906,7,223.0763906,7,223.0763906,7
223.0865631,12,223.0865631,3,223.0865631,0
223.0869904,11,223.0869904,4,223.0869904,0
223.0869904,11,223.0869904,4,223.0869904,0
223.0976105,57,223.0976105,47,223.0976105,47
223.0986837,55,223.0986837,17,223.0986837,5
223.0988464,55,223.0988464,6,223.0988464,6
223.1130422,10,223.1130422,4,223.1130422,4
223.1337636,63,223.1337636,61,223.1337636,12
223.1338196,63,223.1338196,61,223.1338196,60
223.1339417,63,223.1339417,61,223.1339417,60
223.1339467,63,223.1339467,61,223.1339467,60
223.1458486,18,223.1458486,12,223.1458486,0
223.1458486,18,223.1458486,12,223.1458486,0
223.1702932,25,223.1702932,24,223.1702932,24
223.1704152,25,223.1704152,24,223.1704152,24
223.1704203,25,223.1704203,24,223.1704203,24
223.2066243,20,223.2066243,20,223.2066243,20
224.0119934,10,224.0119934,3,224.0119934,1
224.0121307,10,224.0121307,3,224.0121307,1
224.0232697,3,224.0232697,1,224.0232697,1
224.0232697,3,224.0232697,1,224.0232697,1
224.0232697,3,224.0232697,1,224.0232697,1
224.0232747,3,224.0232747,1,224.0232747,1
224.0232747,3,224.0232747,1,224.0232747,1
224.0829163,7,224.0829163,4,224.0829163,2
224.0829875,7,224.0829875,4,224.0829875,3
224.0829875,7,224.0829875,4,224.0829875,3
224.1419576,13,224.1419576,12,224.1419576,10
224.144455,1,224.144455,0,224.144455,0
224.1658122,7,224.1658122,5,224.1658122,0
225.0124207,4,225.0124207,1,225.0124207,0
225.0169169,14,225.0169169,3,225.0169169,0
225.0197856,9,225.0197856,3,225.0197856,0
225.0197856,9,225.0197856,3,225.0197856,0
225.0404816,26,225.0404816,13,225.0404816,11
225.0556742,12,225.0556742,9,225.0556742,7
225.0556742,12,225.0556742,9,225.0556742,7
225.0591176,11,225.0591176,8,225.0591176,0
225.059138,11,225.059138,8,225.059138,0
225.0768127,30,225.0768127,23,225.0768127,22
225.0921173,21,225.0921173,17,225.0921173,14
225.0921783,19,225.0921783,17,225.0921783,14
225.0921783,19,225.0921783,17,225.0921783,14
225.1132355,31,225.1132355,26,225.1132355,25
225.1282603,10,225.1282603,9,225.1282603,0
225.1282603,10,225.1282603,9,225.1282603,0
225.1495921,30,225.1495921,29,225.1495921,29
225.1496124,30,225.1496124,29,225.1496124,29
225.1608531,11,225.1608531,3,225.1608531,1
225.1608582,11,225.1608582,3,225.1608582,1
225.1608582,11,225.1608582,3,225.1608582,1
225.1857452,41,225.1857452,38,225.1857452,0
225.1857452,41,225.1857452,38,225.1857452,0
225.1858164,41,225.1858164,38,225.1858164,37
225.1858266,41,225.1858266,38,225.1858266,38
225.1859538,41,225.1859538,38,225.1859538,38
225.1859538,41,225.1859538,38,225.1859538,38
225.1859538,41,225.1859538,38,225.1859538,38
225.1859741,41,225.1859741,38,225.1859741,38
225.1859945,41,225.1859945,38,225.1859945,38
225.1859945,41,225.1859945,38,225.1859945,38
225.1860809,41,225.1860809,38,225.1860809,38
225.1860809,41,225.1860809,38,225.1860809,38
225.2223256,6,225.2223256,6,225.2223256,6
226.0202738,9,226.0202738,1,226.0202738,0
226.0276693,10,226.0276693,6,226.0276693,5
226.0873464,9,226.0873464,7,226.0873464,6
226.1449076,15,226.1449076,7,226.1449076,7
226.1586355,8,226.1586355,0,226.1586355,0
226.1811473,11,226.1811473,10,226.1811473,10
226.18131,11,226.18131,10,226.18131,10
226.1888326,38,226.1888326,38,226.1888326,0
226.1891886,38,226.1891886,38,226.1891886,38
226.2177124,3,226.2177124,3,226.2177124,3
227.0229034,9,227.0229034,3,227.0229034,1
227.0229034,9,227.0229034,3,227.0229034,1
227.0561066,28,227.0561066,19,227.0561066,17
227.0712891,19,227.0712891,15,227.0712891,14
227.0713043,19,227.0713043,15,227.0713043,14
227.0713043,19,227.0713043,15,227.0713043,14
227.071345,19,227.071345,15,227.071345,14
227.1076711,18,227.1076711,10,227.1076711,9
227.1077169,18,227.1077169,10,227.1077169,9
227.1078389,18,227.1078389,10,227.1078389,9
227.1288452,51,227.1288452,45,227.1288452,44
227.1288452,51,227.1288452,45,227.1288452,44
227.1652476,39,227.1652476,38,227.1652476,38
227.1656799,40,227.1656799,38,227.1656799,0
227.1670787,39,227.1670787,1,227.1670787,0
227.2013906,27,227.2013906,27,227.2013906,0
227.2013906,27,227.2013906,27,227.2013906,0
227.2014872,27,227.2014872,27,227.2014872,26
227.2016398,27,227.2016398,27,227.2016398,26
227.2017619,27,227.2017619,26,227.2017619,26
227.2017619,27,227.2017619,26,227.2017619,26
227.201767,27,227.201767,26,227.201767,26
227.2389781,7,227.2389781,7,227.2389781,0
228.033371,19,228.033371,3,228.033371,0
228.0744527,27,228.0744527,22,228.0744527,0
228.0793152,25,228.0793152,20,228.0793152,7
228.1108398,23,228.1108398,20,228.1108398,0
228.1159312,10,228.1159312,8,228.1159312,5
228.136734,20,228.136734,12,228.136734,12
228.1604055,10,228.1604055,9,228.1604055,9
228.1604055,10,228.1604055,9,228.1604055,9
228.2045898,27,228.2045898,27,228.2045898,0
228.2045898,27,228.2045898,27,228.2045898,0
228.2046509,27,228.2046509,27,228.2046509,0
228.2046509,27,228.2046509,27,228.2046509,0
228.2047933,27,228.2047933,27,228.2047933,23
228.2048187,27,228.2048187,27,228.2048187,23
228.2050018,27,228.2050018,27,228.2050018,26
228.2050018,27,228.2050018,27,228.2050018,26
229.041275,8,229.041275,4,229.041275,0
229.0506999,12,229.0506999,7,229.0506999,3
229.0870463,14,229.0870463,12,229.0870463,11
229.0870768,14,229.0870768,12,229.0870768,11
229.0870921,14,229.0870921,12,229.0870921,11
229.1234283,10,229.1234283,8,229.1234283,8
229.1444295,59,229.1444295,57,229.1444295,57
229.1444702,59,229.1444702,57,229.1444702,57
229.1597341,9,229.1597341,8,229.1597341,8
229.1807607,31,229.1807607,30,229.1807607,30
229.2171834,8,229.2171834,8,229.2171834,8
230.0490774,13,230.0490774,6,230.0490774,5
230.0490875,13,230.0490875,6,230.0490875,5
230.0490875,13,230.0490875,6,230.0490875,5
230.0585378,26,230.0585378,15,230.0585378,2
230.0902303,16,230.0902303,12,230.0902303,10
230.1550598,0,230.1550598,0,230.1550598,0
230.1761882,9,230.1761882,8,230.1761882,8
231.0217183,14,231.0217183,10,231.0217183,3
231.0663961,25,231.0663961,18,231.0663961,11
231.0693054,8,231.0693054,6,231.0693054,5
231.1026764,14,231.1026764,13,231.1026764,10
231.1028137,14,231.1028137,13,231.1028137,10
231.1389669,12,231.1389669,10,231.1389669,10
231.175354,20,231.175354,20,231.175354,20
231.1753642,20,231.1753642,20,231.1753642,20
231.1754761,20,231.1754761,20,231.1754761,20
231.1756388,20,231.1756388,20,231.1756388,20
231.1756388,20,231.1756388,20,231.1756388,20
231.9934896,14,231.9934896,5,231.9934896,3
232.0437724,9,232.0437724,5,232.0437724,5
232.0643056,9,232.0643056,6,232.0643056,0
232.0643056,9,232.0643056,6,232.0643056,0
232.0769501,5,232.0769501,4,232.0769501,3
232.1681722,2,232.1681722,0,232.1681722,0
232.1705933,1,232.1705933,1,232.1705933,1
232.178421,22,232.178421,21,232.178421,0
232.1786143,22,232.1786143,21,232.1786143,20
232.1831207,6,232.1831207,6,232.1831207,5
232.1835124,6,232.1835124,6,232.1835124,0
233.0014496,11,233.0014496,8,233.0014496,3
233.0372925,16,233.0372925,11,233.0372925,8
233.0675507,12,233.0675507,10,233.0675507,0
233.0721436,15,233.0721436,2,233.0721436,1
233.0819092,9,233.0819092,7,233.0819092,7
233.0819092,9,233.0819092,7,233.0819092,7
233.0847473,12,233.0847473,8,233.0847473,1
233.1181132,16,233.1181132,15,233.1181132,6
233.1182607,16,233.1182607,13,233.1182607,13
233.121699,5,233.121699,3,233.121699,0
233.1223704,5,233.1223704,4,233.1223704,3
233.1546834,24,233.1546834,20,233.1546834,15
233.1547089,24,233.1547089,20,233.1547089,15
233.1547394,24,233.1547394,20,233.1547394,15
233.1550649,24,233.1550649,15,233.1550649,0
233.1585083,4,233.1585083,4,233.1585083,0
233.1910553,36,233.1910553,36,233.1910553,36
233.1910909,36,233.1910909,36,233.1910909,36
233.1912791,36,233.1912791,36,233.1912791,36
234.0155436,11,234.0155436,7,234.0155436,3
234.0561269,10,234.0561269,4,234.0561269,2
234.075531,21,234.075531,3,234.075531,1
234.157903,18,234.157903,18,234.157903,15
234.1620331,13,234.1620331,13,234.1620331,0
234.1946055,40,234.1946055,36,234.1946055,36
235.0764771,15,235.0764771,13,235.0764771,7
235.0775553,15,235.0775553,11,235.0775553,2
235.0832163,7,235.0832163,7,235.0832163,0
235.0832825,7,235.0832825,4,235.0832825,0
235.0877584,9,235.0877584,4,235.0877584,4
235.097524,31,235.097524,24,235.097524,22
235.097641,31,235.097641,24,235.097641,22
235.1128286,13,235.1128286,7,235.1128286,6
235.1333262,26,235.1333262,26,235.1333262,0
235.133611,26,235.133611,23,235.133611,0
235.1338857,26,235.1338857,23,235.1338857,23
235.1339467,26,235.1339467,23,235.1339467,23
235.1339773,26,235.1339773,23,235.1339773,23
235.1576233,5,235.1576233,5,235.1576233,3
235.1576233,5,235.1576233,5,235.1576233,3
235.1702728,25,235.1702728,25,235.1702728,17
235.1703084,25,235.1703084,25,235.1703084,17
235.1703135,25,235.1703135,25,235.1703135,17
235.170461,25,235.170461,25,235.170461,17
236.0231476,9,236.0231476,6,236.0231476,0
236.0231476,9,236.0231476,6,236.0231476,0
236.0675812,10,236.0675812,5,236.0675812,3
236.067627,10,236.067627,5,236.067627,3
236.0718791,7,236.0718791,5,236.0718791,4
236.0829213,14,236.0829213,4,236.0829213,2
236.0842234,16,236.0842234,10,236.0842234,4
236.1009165,23,236.1009165,22,236.1009165,22
236.1207377,8,236.1207377,3,236.1207377,0
236.1208598,8,236.1208598,4,236.1208598,0
236.1373088,23,236.1373088,23,236.1373088,23
236.141627,14,236.141627,11,236.141627,5
236.1419525,17,236.1419525,10,236.1419525,6
236.141983,17,236.141983,10,236.141983,6
236.1783142,14,236.1783142,12,236.1783142,9
236.1783142,14,236.1783142,12,236.1783142,9
236.9992065,8,236.9992065,3,236.9992065,0
236.9992116,8,236.9992116,3,236.9992116,0
237.0558065,11,237.0558065,5,237.0558065,4
237.0558167,11,237.0558167,5,237.0558167,4
237.0769094,24,237.0769094,19,237.0769094,18
237.0769094,24,237.0769094,19,237.0769094,18
237.0769196,24,237.0769196,19,237.0769196,18
237.0792185,19,237.0792185,9,237.0792185,0
237.0921427,6,237.0921427,5,237.0921427,5
237.0925242,6,237.0925242,5,237.0925242,0
237.1132711,44,237.1132711,37,237.1132711,37
237.1169586,8,237.1169586,4,237.1169586,0
237.1284688,7,237.1284688,4,237.1284688,4
237.1446991,18,237.1446991,17,237.1446991,0
237.1448568,18,237.1448568,16,237.1448568,3
237.1500651,63,237.1500651,60,237.1500651,0
237.1860352,38,237.1860352,36,237.1860352,34
237.1862132,38,237.1862132,34,237.1862132,30
237.1862183,38,237.1862183,34,237.1862183,30
237.1864929,38,237.1864929,34,237.1864929,0
237.222112,28,237.222112,28,237.222112,0
237.222229,28,237.222229,28,237.222229,28
238.0387573,8,238.0387573,4,238.0387573,2
238.0388031,8,238.0388031,4,238.0388031,2
238.1572164,6,238.1572164,5,238.1572164,4
238.1574198,6,238.1574198,5,238.1574198,4
238.1574504,6,238.1574504,5,238.1574504,4
239.0228984,14,239.0228984,3,239.0228984,0
239.0626577,3,239.0626577,1,239.0626577,0
239.1078491,13,239.1078491,12,239.1078491,12
239.1078644,13,239.1078644,12,239.1078644,12
239.1208852,23,239.1208852,16,239.1208852,16
239.1208954,23,239.1208954,16,239.1208954,16
239.1287028,42,239.1287028,35,239.1287028,34
239.1289164,42,239.1289164,35,239.1289164,34
239.1289571,42,239.1289571,35,239.1289571,34
239.1289927,42,239.1289927,34,239.1289927,34
239.1443227,9,239.1443227,4,239.1443227,3
239.1606293,8,239.1606293,5,239.1606293,4
239.1607056,8,239.1607056,5,239.1607056,4
239.1652069,41,239.1652069,41,239.1652069,39
239.1652222,41,239.1652222,41,239.1652222,39
239.1652273,41,239.1652273,41,239.1652273,39
239.165273,41,239.165273,41,239.165273,39
239.1658223,41,239.1658223,39,239.1658223,0
239.2014669,19,239.2014669,19,239.2014669,18
239.2016246,19,239.2016246,19,239.2016246,18
239.2017517,19,239.2017517,19,239.2017517,18
239.2017924,19,239.2017924,19,239.2017924,18
239.2018585,19,239.2018585,18,239.2018585,16
240.0182088,14,240.0182088,4,240.0182088,4
240.0791982,21,240.0791982,12,240.0791982,7
240.1367493,10,240.1367493,7,240.1367493,4
240.1367747,10,240.1367747,7,240.1367747,4
240.1684723,42,240.1684723,41,240.1684723,39
240.1969452,8,240.1969452,8,240.1969452,8
240.1969757,8,240.1969757,8,240.1969757,8
240.2047882,19,240.2047882,19,240.2047882,16
240.2048187,19,240.2048187,19,240.2048187,18
240.2049154,19,240.2049154,19,240.2049154,18
240.2050883,19,240.2050883,19,240.2050883,18
241.0260315,3,241.0260315,2,241.0260315,1
241.0271657,6,241.0271657,2,241.0271657,0
241.0271657,6,241.0271657,2,241.0271657,0
241.0506744,16,241.0506744,13,241.0506744,9
241.0506744,16,241.0506744,13,241.0506744,9
241.0635579,22,241.0635579,15,241.0635579,8
241.0635986,22,241.0635986,15,241.0635986,8
241.0730642,35,241.0730642,4,241.0730642,3
241.0871277,17,241.0871277,10,241.0871277,8
241.0871277,17,241.0871277,10,241.0871277,8
241.1082052,20,241.1082052,12,241.1082052,10
241.1082052,20,241.1082052,12,241.1082052,10
241.1232605,13,241.1232605,6,241.1232605,5
241.1233571,7,241.1233571,6,241.1233571,5
241.1396688,7,241.1396688,5,241.1396688,0
241.1444906,41,241.1444906,40,241.1444906,40
241.1446381,41,241.1446381,40,241.1446381,40
241.1809794,23,241.1809794,21,241.1809794,21
241.1810404,23,241.1810404,21,241.1810404,21
241.1812083,24,241.1812083,22,241.1812083,0
241.1813863,24,241.1813863,22,241.1813863,0
241.1816254,23,241.1816254,22,241.1816254,0
241.2172496,25,241.2172496,24,241.2172496,24
241.217275,25,241.217275,24,241.217275,24
241.217275,25,241.217275,24,241.217275,24
241.217275,25,241.217275,24,241.217275,24
241.217275,25,241.217275,24,241.217275,24
241.217275,25,241.217275,24,241.217275,24
241.2173004,25,241.2173004,24,241.2173004,24
241.2173665,25,241.2173665,24,241.2173665,24
241.2174835,25,241.2174835,24,241.2174835,24
241.2174835,25,241.2174835,24,241.2174835,24
241.2174988,25,241.2174988,24,241.2174988,20
242.0152334,15,242.0152334,8,242.0152334,8
242.076533,37,242.076533,3,242.076533,2
242.0810801,17,242.0810801,8,242.0810801,2
242.0810801,17,242.0810801,8,242.0810801,2
242.1762085,12,242.1762085,11,242.1762085,11
242.2125702,5,242.2125702,5,242.2125702,5
242.2125702,5,242.2125702,5,242.2125702,5
242.212616,5,242.212616,5,242.212616,5
242.2205861,26,242.2205861,24,242.2205861,24
242.2205861,26,242.2205861,24,242.2205861,24
242.2207489,26,242.2207489,24,242.2207489,24
242.2207794,26,242.2207794,24,242.2207794,24
242.2207896,26,242.2207896,24,242.2207896,24
243.0330048,8,243.0330048,7,243.0330048,2
243.0662944,13,243.0662944,10,243.0662944,10
243.0889842,26,243.0889842,3,243.0889842,2
243.1027781,24,243.1027781,22,243.1027781,15
243.1138967,29,243.1138967,9,243.1138967,9
243.1138967,29,243.1138967,9,243.1138967,9
243.1237081,21,243.1237081,11,243.1237081,10
243.1237335,21,243.1237335,11,243.1237335,10
243.123764,20,243.123764,11,243.123764,10
243.1238098,20,243.1238098,11,243.1238098,10
243.1395416,8,243.1395416,6,243.1395416,1
243.1601563,55,243.1601563,53,243.1601563,53
243.1601563,55,243.1601563,53,243.1601563,53
243.1798808,6,243.1798808,5,243.1798808,0
243.1964722,17,243.1964722,14,243.1964722,14
243.1966807,17,243.1966807,14,243.1966807,14
243.1967367,17,243.1967367,14,243.1967367,14
243.1968079,17,243.1968079,14,243.1968079,5
243.1968079,17,243.1968079,14,243.1968079,5
243.1969096,20,243.1969096,14,243.1969096,0
243.2158051,3,243.2158051,3,243.2158051,3
243.2233785,2,243.2233785,0,243.2233785,0
243.2236226,2,243.2236226,0,243.2236226,0
243.2329102,5,243.2329102,4,243.2329102,4
243.2329102,5,243.2329102,4,243.2329102,4
243.2329356,5,243.2329356,4,243.2329356,4
243.9241486,8,243.9241486,6,243.9241486,0
243.9241943,8,243.9241943,6,243.9241943,0
243.9241943,8,243.9241943,6,243.9241943,0
244.0982208,10,244.0982208,9,244.0982208,1
244.0982208,10,244.0982208,9,244.0982208,1
244.1132863,4,244.1132863,2,244.1132863,2
244.1171366,31,244.1171366,10,244.1171366,9
244.1268717,16,244.1268717,12,244.1268717,0
244.1376801,3,244.1376801,3,244.1376801,1
244.1711833,5,244.1711833,0,244.1711833,0
244.2191416,3,244.2191416,3,244.2191416,0
244.9082286,5,244.9082286,2,244.9082286,0
244.9082286,5,244.9082286,2,244.9082286,0
244.9082336,5,244.9082336,2,244.9082336,0
244.9082336,5,244.9082336,2,244.9082336,0
244.9543457,1,244.9543457,1,244.9543457,0
244.9544169,1,244.9544169,1,244.9544169,0
245.0457967,20,245.0457967,15,245.0457967,6
245.0457967,20,245.0457967,15,245.0457967,6
245.0600382,18,245.0600382,7,245.0600382,5
245.0600382,18,245.0600382,7,245.0600382,5
245.0601654,18,245.0601654,8,245.0601654,3
245.0601654,18,245.0601654,8,245.0601654,3
245.0721995,14,245.0721995,8,245.0721995,3
245.0819753,18,245.0819753,14,245.0819753,12
245.1184947,12,245.1184947,9,245.1184947,9
245.1190389,12,245.1190389,10,245.1190389,0
245.154719,7,245.154719,6,245.154719,6
245.1548004,7,245.1548004,6,245.1548004,6
245.1548157,7,245.1548157,6,245.1548157,6
245.1552887,7,245.1552887,6,245.1552887,0
245.1760508,43,245.1760508,43,245.1760508,4
245.9212341,1,245.9212341,0,245.9212341,0
246.0440674,16,246.0440674,11,246.0440674,10
246.0440877,16,246.0440877,11,246.0440877,10
246.0800629,6,246.0800629,4,246.0800629,0
246.0903727,24,246.0903727,18,246.0903727,12
246.0903727,24,246.0903727,18,246.0903727,12
246.1500092,9,246.1500092,9,246.1500092,9
246.1580607,7,246.1580607,6,246.1580607,6
246.1625468,9,246.1625468,9,246.1625468,3
246.1625468,9,246.1625468,9,246.1625468,3
246.1627757,10,246.1627757,7,246.1627757,0
246.9052582,4,246.9052582,1,246.9052582,0
247.0324707,10,247.0324707,5,247.0324707,1
247.0547638,26,247.0547638,10,247.0547638,7
247.0548096,26,247.0548096,9,247.0548096,7
247.0548096,26,247.0548096,9,247.0548096,7
247.0612539,23,247.0612539,18,247.0612539,13
247.0880534,10,247.0880534,7,247.0880534,2
247.08815,10,247.08815,7,247.08815,3
247.09758,10,247.09758,6,247.09758,4
247.0976613,9,247.0976613,6,247.0976613,4
247.1337636,11,247.1337636,9,247.1337636,8
247.133906,11,247.133906,8,247.133906,8
247.1702728,16,247.1702728,15,247.1702728,14
247.1703288,16,247.1703288,15,247.1703288,14
247.1704254,16,247.1704254,15,247.1704254,14
247.170578,16,247.170578,14,247.170578,10
247.1789703,8,247.1789703,1,247.1789703,1
247.1789703,8,247.1789703,1,247.1789703,1
247.1789703,8,247.1789703,1,247.1789703,1
247.9884898,10,247.9884898,8,247.9884898,4
248.0593262,13,248.0593262,3,248.0593262,0
248.064443,23,248.064443,16,248.064443,13
248.0718231,9,248.0718231,4,248.0718231,3
248.0911814,14,248.0911814,6,248.0911814,3
248.0956624,2,248.0956624,2,248.0956624,1
248.1006266,8,248.1006266,5,248.1006266,0
248.166275,5,248.166275,2,248.166275,0
